number,contents
211387,"[ 1 ] 근로 기준법 근로자 하 는지 하 기준 < br / > [ 2 ] 채권 추심 신용 사업 등 영위 하 甲 주식회사 채권 추심 업무 위촉 계약 체결 하 ㄴ 甲 회사 지점 채권 추심 원 근무 하 ㄴ 乙 근로 기준법 근로자 하 는지 문제 되 ㄴ , 제반 사정 비추 어 甲 회사 乙 사이 체결 되 ㄴ 계약 형식 불구 하 고 실질 乙 임금 목적 종속적 ㄴ 관계 甲 회사 근로 제공 하 근로 계약 관계 라고 봄 타당 하 므로 乙 근로 기준법 적용 대상인 근로자 하 는데 , 달리 보 ㄴ 법리 오해 등 잘못 있 다고 하 ㄴ < br / > "
143559,"공매 절차 점유자 유치권 신고 사실 알 고 부동산 매수 하 ㄴ 자가 점유 침탈 하 여 유치권 소멸 시키 고 나아 고의 적인 점유 이전 유치권 확정 기한 점유 회복 조차 곤란 하 게 하 였 음에도 , 유치권 자가 현재 까지 점유 회복 하 지 못하 ㄴ 사실 내세우 어 유치권 자르 ㄹ 상대 적극적 유치권 부 존재 확인 구하 것 , 권리 남용 하 여 허용 되 지 않 는다고 하 ㄴ < br / > "
224041,특별 대리인 선임 되 ㄴ 본인 위하 여 금전 차용 하 ㄹ 권한 있 는지 ( ) < br / > 
114921,연 · 월차 휴가 관하 ㄴ 시 기지 정권 행사 적법 < br / > 
193347,[ 1 ] 유치권 배제 특약 ( 유 효 ) 특약 따르 ㄴ 특약 상대방 뿐 아니 라 밖 사람 주장 하 ㄹ 있 는지 ( ) < br / > [ 2 ] 유치권 배제 특약 조건 붙이 ㄹ 있 는지 ( ) 조건 붙이 고자 하 의사 있 는지 하 기준 < br / > [ 3 ] 처분 문서 나타나 ㄴ 당사자 의사 해석 < br / > 
235125,"[ 1 ] 금 소비 대차 계약 당사자 사이 경제력 차이 인하 여 이율 사회 통념 허용 되 한도 초과 하 여 현저 하 게 고율 정해지 ㄴ , 부분 이자 약정 ( 무효 ) / 공증 료 채무 자가 당연히 부담 하 어야 하 ㄹ 성질 것 거나 담보권 설정 비용 보 ㄹ 있 는지 ( ) < br / > [ 2 ] 甲 저축 은행 연 24 % 약정 이율 乙 주식회사 대출 하 였 는데 , 대출 당시 甲 저축 은행 乙 회사 대출 원금 지대 신용 조사료 공제 하 ㄴ 나머지 금원 입금 하 어 주 었 고 , 乙 회사 대출 당일 甲 저축 은행 이자 상환 명목 금원 지급 하 였 으며 , 대출 원금 입금 되 ㄴ 乙 회사 계좌 대출 취급 수수료 , 공증 료 명목 금원 출금 되 ㄴ , 甲 저축 은행 우월 하 ㄴ 지위 이용 하 여 사회 통념 허용 되 한도 초과 하 대출 대가 지급 받 이상 , 乙 회사 지급 하 ㄴ 금원 중 한도 초과 하 ㄴ 부분 법정 충당 의하 여 원금 충당 되 ㄹ 여지 있 다고 하 ㄴ < br / > "
229889,"[ 1 ] 국가 배상법 5 저 1 항 소정 영조물 설치 · 관리 상의 하자 기준 < br / > [ 2 ] 교 차로 진행 방향 신호기 정지 신호 단선 소등 되 어 있 상태 그대로 진행 하 다가 다른 방향 진행 신호 따르 아 교차로 진입 하 ㄴ 차량 충돌 하 ㄴ , 신호기 적색 신호 소등 되 ㄴ 기능 결함 있 었 다는 사정 만 신호기 설치 관리 상의 하자 하 ㄹ 없다 고 하 ㄴ < br / > "
74077,사정 변경 이유 가처분 취소 신청 있 어 본안 < br / > 
179616,"[ 1 ] 2006 . 12 . 21 . 법률 8076 호 개정 되 ㄴ 파견 근로자 보호 등 관하 ㄴ 법률 하 파견 기간 제한 위반 하 ㄴ 사용 사업 주가 직접 고용 의무 이행 하 지 아니하 , 파견 근로자 사용 사업주 상대 고용 의사 표시 갈음 하 구하 ㄹ 사법 권리 있 는지 ( ) 확정 되 면 사용 사업주 파견 근로자 사이 직접 고용 관계 성립 하 는지 ( ) / 이때 파견 근로자 사용 사업 주의 직접 고용 의무 불이행 여 직접 고용 관계 성립 하 ㄹ 까지 임금 상당 손해 배상금 하 ㄹ 있 는지 ( ) < br / > [ 2 ] 사용 사업 주가 파견 기간 제한 위반 하 여 파견 근로자 대상 업무 계속 수행 하 도록 하 ㄴ , 파견 기간 중 파견 사업 주가 변경 되 었 다는 이유 만 구 파견 근로자 보호 등 관하 ㄴ 법률 6 저 3 항 본문 이나 이후 개정 되 ㄴ 파견 근로자 보호 등 관하 ㄴ 법률 6 2 저 1 항 적용 배제 하 ㄹ 있 는지 ( 원칙적 ) < br / > "
125202,[ 1 ] 홈페이지 등 통하 여 인터넷 공개 하 ㄴ 정보 이용 하 행위 불법 행위 구성 하 < br / > [ 2 ] 인터넷 교육 사이트 공개 하 ㄴ 공인 중개사 시험 문제 해설 내용 교육 사이트 영업 경쟁 관계 있 학원 강사 무단 도용 하 여 사용 하 ㄴ 것 불법 행위 구성 하 ㄴ다고 하 ㄴ < br / > 
187135,주식회사 ㄴ 채권자 외부 감사인 채권자 가지 재무제표 매출 채권 등 채권 관련 하 여 채무 자로 부터 적법 하 ㄴ 감사 활동 일환 행하 여 지 채무 확인 등 절차 통하 여 소멸 시효 중단 사유 로서 채무 승인 통지 수령 하 ㄹ 대리권 갖 는지 ( 원칙적 ) < br / > 
223059,"[ 1 ] 부정 경쟁 방지법 2 저 3 호 ( ) 목 , ( 라 ) 목 소 정의 영업 비밀 침해 행위 하 ㄴ < br / > [ 2 ] 영업 비밀 침해 따르 ㄴ 사용 공개 금지 기간 < br / > [ 3 ] 영업 비밀 특정 관하 ㄴ < br / > "
183465,"의사 진술 법적 효과 발생 하 지 아니하 ㄹ , 의사 진술 명하 소의 법률 이익 있 는지 ( ) < br / > "
230145,"[ 1 ] 압수물 ㄴ 환가 처분 형사 본안 사건 무죄 확정 되 ㄴ , 국가 압수물 소유자 등 환가 처분 의하 ㄴ 매각 대금 전액 반환 하 여야 하 는지 ( ) < br / > [ 2 ] 압수물 ㄴ 환가 처분 압수물 후의 형사 절차 의하 여 몰수 되 지 아니하 ㄴ , 환가 처분 법적 성질 ( = 사무 관리 준하 행위 ) 국가 압수물 소유자 상환 구하 ㄹ 있 압수물 ㄴ 환가 처분 비용 범위 ( = 압수물 매각 비용 한도 내 ) < br / > [ 3 ] 압수 되 ㄴ 수입 농산물 환가 처분 비용 국가 지급 하 ㄴ 위탁 판매 수수료 중 매각 필요 하 ㄴ 보관료 , 운반비 등 포함 되 어 있음 제반 비용 포함 되 지 않 농수산물 유통 가격 안정 관하 ㄴ 법률 시행 규칙 25 저 2 항 소정 위탁 상장 수수료 최고 한도액 압수물 소유자 상환 범위 제한 하 ㄴ 파기 하 ㄴ < br / > "
202725,자기 이외 연립 주택 소유자 매각 추진 위원회 구성 하 여 하여금 원매자 물색 하 게 하 고 일정 대금 수준 면 매각 동의 하 ㄴ다는 내용 동의서 서명 날인 하 였 다는 말 듣 고 찾아가 동의서에 서명 무인 하 여 주 었 다면 특별 하 ㄴ 사정 없 자신 대리 하 여 연립 주택 매도 하 ㄹ 권한 수여 하 ㄴ 것 라고 보 ㄴ < br / > 
211425,민사 집행법 300 저 2 항 정하 ㄴ ‘ 임시 지위 정하 가처분 ’ 다툼 있 권리 관계 존재 하 는지 ( ) / 형성 소 법률 명문 규정 있 한하 여 하 ㄹ 있 는지 ( ) / 합의 청산인 ㄴ 해임 청구권 피 보전 권리 하여 청산인 ㄴ 직무 집행 정지 직 무대 행자 선임 구하 가처분 허용 되 는지 ( 원칙적 ) < br / > 
93880,귀속 재산 불하 ㄴ 명의 신탁 법리 오해 하 ㄴ < br / > 
83732,"[ 1 ] 상호 명의 신탁 등기 되 어 있 이른바 구분 소유 적 공유 관계 있 토지 환지 되 ㄴ , 종전 상호 명의 신탁 관계 환지 처분 의하 여 종료 되 는지 ( 한정 ) < br / > [ 2 ] 석명권 행사 한계 당사자 어떠하 ㄴ 법률 효과 주장 하 면서 미처 깨닫 지 못하 고 사실 일부 빠뜨리 ㄴ , 누락 사실 지적 하 여 당사자 ㄴ 변론 하 ㄹ 기회 주 어야 하 ㄹ 의무 있 는지 ( ) < br / > "
212253,"[ 1 ] 국세 징수법 체납 처분 절차 통하 여 압류 재산 매각 하 ㄴ 매각 대금 배분 하 , 배분 순위 결정 기준 고 배분 절차 참가 하 ㄹ 있 일반 채권자 범위 < br / > [ 2 ] 국세 징수법 81 저 5 항 소정 ' 배분 순위 착오 ' 국세 징수법 체납 처분 절차 통하 여 압류 재산 매각 하 ㄴ 매각 대금 배분 하 ㅁ 있 어 배분 순위 착오 있 , 정당 히 배분 받 았 어 야 하 ㄹ 자가 부당 하 게 배분 받 상대 부당 득의 반환 하 ㄹ 있 는지 ( ) < br / > "
221753,"가압류 채권자 ㄴ 배당 액 공탁 하 ㄴ 뒤 공탁금 가압류 채권자 전액 지급 하 ㄹ 없 어서 추가 배당 실시 되 ㅁ 따르 아 배당 표가 변경 되 , 배당 요구 의하 ㄴ 소멸 시효 중단 추가 배당 표 확정 되 ㄹ 까지 계속 되 는지 ( ) < br / > "
194525,"부보 되 ㄴ 화물 최종 양하 항 하역 완료 되 ㄴ 피보험 자인 송하인 수하인 ㄴ 화물 인도 포기 하 고 원래 선적 지로 화물 반송 하 기로 결정 하 ㄴ , 협회 적하 보험 약관 ( Institute Cargo Clauses A ) 저 8.1 따르 면 ' 통상 운송 과정 ( the ordinary course of transit ) ' 벗어나 ㄴ 하 여 적하 보험 종료 하 는지 ( ) < br / > "
205596,"[ 1 ] 단체 협약 규정 해석 < br / > [ 2 ] 甲 주식회사 노동조합 체결 하 ㄴ 단체 협약 ‘ 지급 기준일 현재 재직 중인 근로자 한하 여 하 기 휴가비 지급 하 되 , 지급 기준일 현재 휴직 중인 근로자 하기 휴가비 지급 하 지 않 다 ’ 라고 정하 고 있 는데 , 근로자 乙 하기 휴가비 지급 기준일 파업 참가 하 ㄴ , 乙 하기 휴가비 지급 대상인 ‘ 지급 기준일 현재 재직 중인 근로자 ’ 하 ㄴ다고 하 ㄴ < br / > [ 3 ] 甲 주식회사 노동조합 체결 하 ㄴ 단체 협약 지급 기준일 현재 재직 중인 근로자 만 하기 휴가비 설 · 추석 상여금 지급 하 도록 규정 하 고 있 , 하기 휴가비 등 통상 임금 징표 로서 고정성 결여 되 었 다고 하 ㄴ < br / > "
168574,"구 주택 18 2 정하 ㄴ 매도 청구권 행사 따르 아 매매 계약 성립 되 었 으나 일방 당사자 이에 따르 ㄴ 채무 이행 하 지 아니하 , 상대방 매매 계약 해제 하 ㄹ 있 는지 ( ) 일 매도 청구권 자가 매도인 상대 매도 청구권 행사 기한 매매 계약상 의무 관하 여 이행 하 여 확정 받 자신 매매 계약상 의무 이행 하 지 아니하 마찬가지 ㄴ지 ( ) < br / > "
159276,"아 . 처분 금지 가처분 피 보전 권리 되 ㄹ 부동산 관하 ㄴ 소유권 전등 기의 말소 등기 권이 가처분 결정 당시 까 지 발생 하 지 아니하 였 음 분명 면 가처분 결정 동 부동산 ㄴ 담보권 행사 로서 처분 행위 방지 하 ㄹ 없 다 하 ㄹ 것 므로 원고 형식 존재 하 처분 금지 가처분 결정 기입 등기 로서 동 부동산 적법 하 ㄴ 전득자 대항 하 ㄹ 없 고 반대 동 전득자 원고 소유권 취득 대항 하 ㄹ 있 다 . < br / > 나 아 . 법률 행위 선량 하 ㄴ 풍속 기타 사회 질서 위반 하 ㄴ 사항 내용 하 ㄴ 것 아니 고 단지 법률 행위 연유 , 동기 혹은 수단 하 ㄴ 것 불과 하 ㄴ 것 이로써 법률 행위 무효 하 ㄹ 없 다 . < br / > 다 . 민사 소송법 216 규정 절차 중단 되 지 않 상속인 절차 수계 하 지 못하 ㄴ다는 규정 아니 다 . < br / > "
119026,신용 보증 기금 채권 양수 하 ㅁ 있 어 양도 금지 특약 있 사실 중과실 알 ㄹ지 못하 ㄴ 채무 자가 양도 금지 특약 가지 고 대항 하 ㄹ 있 는지 < br / > 
191919,"[ 1 ] 조합원 파산 하 더라도 조합 탈퇴 하 지 않 기로 하 ㄴ 약정 ( = 무 효 ) 파산 관재인 파산 하 ㄴ 조합원 ㄴ 채권자 동의 얻 어 조합 잔류 하 ㄹ 것 선택 하 ㄴ 탈퇴 금지 약정 무효 ㄴ지 ( ) < br / > [ 2 ] 공동수 급체 구성원 중 1 파산 하 였 으나 파산 관재인 허가 파산 채권자 동의 얻 어 파산 이후 계속적 공동 사업 수행 하 여 오 았 다면 , 입찰 참가 자격 제한 조치 받 기 까 지 탈퇴 하 ㄹ 없다 고 탈퇴 금지 약정 파산 하 ㄴ 조합원 채권자 이익 해하 지 아니하 므로 유효 고 하 ㄴ < br / > "
233205,변호사 비용 손해 배상 < br / > 
112562,아 . 영업 양도 계약 따르 아 포괄적 승계 되 근로 관계 범위 승 계 기준일 계약 체결 일과 다르 게 정 하 ㄹ 있 는지 < br / > 나 아 . 영업 양도 당사자 사이 근로 관계 일부 승계 대상 제외 하 기로 하 특약 < br / > 
92534,귀속 재산 매수인 불하 대금 완압 하 지 않 고 권리 양도 하여 양수인 관재 당국 귀속 재산 갱신 매매 계약 체결 하 ㄴ < br / > 
105704,아 . 계약 보증금 위약벌 제재 금 성질 갖 는다고 보 ㄴ < br / > 나 아 . 계속적 ㄴ 거래 관계 일방 계약 위반 거래 계속 되 ㄴ 상대방 계약 해지권 포기 보 ㄹ 것 ㄴ지 ( ) < br / > 
199862,"[ 1 ] 저 1 심 피고 여 공시 송달 재판 진행 되 어 피고 ㄴ 기각 되 었 는데 , 원고 항소 하 ㄴ 항소심 피고 공시 송달 아니 ㄴ 송달 받 고 다투 지 아니하 ㄴ , 민사 소송법 150 자백 간 주가 성립 하 는지 ( ) < br / > [ 2 ] 부동산 매매 인하 ㄴ 소유권 이전 등기 청구권 양도 양도 인의 채무자 ㄴ 통지 만 채무자 ㄴ 대항력 생기 는지 ( ) 양도 대항 ( = 채무 자의 동의 나 아 승낙 ) / 취득 시효 완성 인하 ㄴ 소유권 이전 등기 청구권 양도 , 같 양도 제한 법리 적용 되 는지 ( ) < br / > "
108415,임차인 건물 임차 하 여 임대인 생산 하 물품 판매 사업 한지 10 년 경과 하 였 는데 임대인 임차인 별도 경쟁 업체 설립 하 고 판매권 독점 하 기 위하 여 임대차 계약 해지 통고 하 고 건물 명도 하 더라도 신의칙 위반 이나 권리 남용 하 지 아니하 ㄴ다고 보 ㄴ < br / > 
69716,"[ 1 ] 담보권 실행 위하 ㄴ 임의 경매 절차 신청 채권자 채권 계산서 제출 등 금액 확장 하 ㄹ 있 는지 ( ) < br / > [ 2 ] 동일 하 ㄴ 채권 피 담보 채권 하 저 1 순위 저 3 순위 2 개 근저당 권 가지 ㄴ 근저당 권 자가 1 순위 근저당 권 기하 어 경매 신청서 피 담보 채권 중 일부 만 금액 기재 하 ㄴ 임의 경매 신청 하 ㅁ 으로써 나머지 피 담보 채권 배당 받 지 못하 게 되 ㄴ , 순위 권리자 배당 받 금원 법률 원인 없 것 라고 하 ㄹ 없다 고 하 ㄴ < br / > "
229477,[ 1 ] 취소 입찰 절차 2 순위 적격 심사 대상자 입찰 절차 2 순위 적격 심사 대상자 로서 지위 확인 절차 취소 새롭 ㄴ 입찰 공고 무효 확인 구하 소 단순 하 ㄴ 사실 관계 나 과거 법률 관계 존부 확인 불과 하 ㄴ 것 ㄴ지 ( ) < br / > [ 2 ] 구체적 권리 발생 조건 기한 따르 거나 법률 관계 형성 과정 있 등 이유 불확정 적 지만 보호 하 ㄹ 가치 있 법적 이익 하 법률 지위 확인 구하 ㄹ 소 이익 유무 ( ) < br / > 
192302,"[ 1 ] 구 수산업 40 저 1 항 소정 관행 어업권 성립 어업 신고 나 아 어업권 원부 등록 요하 는지 ( ) < br / > [ 2 ] 구 수산업 40 저 1 항 소정 관행 어업권 성립 하 ㄹ 있 대상 어업 ( = 공동 어업 ) 형태 < br / > [ 3 ] 양식 어업 시설물 붙 어 생육 하 해조류 채취 하 어업 관하 여 구 산업 저 40 저 1 항 소정 관행 어업권 성립 하 ㄹ 있 는지 ( ) < br / > [ 4 ] 어촌 계가 양식 어업 위하 여 설치 하 ㄴ 시설물 붙 어 있 가시 파래 채취 하 어업 관하 여 관행 어업권 성립 하 ㄹ 여지 없 다는 이유 , 가시 파래 채취 어 업의 평년 수익 액 전부 관행 어업 피해 보상액 산정 기초 삼 없다 고 하 ㄴ < br / > "
157458,상업 어음 대부 있 어 채무자 어음 지급기 일 도래 하 ㄴ 어음 갈음 하 여 새롭 ㄴ 어음 채권자 제공 하 ㄴ 기본 채무 < br / > 
126244,"[ 1 ] 상법상 전환 사채 발행 무효 소가 허용 되 는지 ( ) 무 효원 인의 팔 ㄴ단 < br / > [ 2 ] 주주 외의 전환 사채 발행 하 , 전환 조건 등 정관 이미 규정 되 어 있 어서 주주 총회 특별 결의 다시 거치 ㄹ 필요 없다 고 하 기 위하 ㄴ 구체적 ㄴ 특정 정 < br / > [ 3 ] 정 관이 전환 사채 발행 관하 여 "" 전환 가액 주식 액면 금액 이상 가액 사채 발행 시 이사회 정하 ㄴ다 . "" 라고 규정 하 고 있 , 구 상법 513 저 3 항 요구 하 최소한도 충족 하 고 있 어 무효 라고 보 ㄹ 없다 고 하 ㄴ < br / > [ 4 ] 신주 발행 무효 소의 출소 기간 경과 하 ㄴ 이후 새로 운 무효 사유 추가 하 것 허용 되 는지 ( ) 같 법리 전환 사채 발행 무효 소 적용 하 ㄹ 있 는지 ( ) < br / > [ 5 ] 전환 사채 발행 무효 소 있 어서 무효 원인 < br / > [ 6 ] 전환 사채 인수인 회사 지배 주주 특별 하 ㄴ 관계 있 자라 거나 전환 가액 발행 시점 주가 등 비추 어 다소 낮 가격 라는 것 등 사유 이미 발행 되 ㄴ 전환 사채 전환권 행사 발행 되 ㄴ 주식 무효화하 ㄹ 만하 ㄴ 원인 되 지 못하 ㄴ다고 하 ㄴ < br / > "
184384,"[ 1 ] 구 공무원 수당 등 관하 ㄴ 규정 7 2 저 1 항 정하 ㄴ 성과 상여금 지급 대상 교육 공무원 으로서 ‘ 공무원 보수 규정 [ 별표 11 ] 적용 받 교원 ’ 기간 교원 포함 되 는지 ( ) < br / > [ 2 ] 교육부 장관 甲 등 비롯 하 ㄴ 국 · 공립 학교 기간 교원 구 공무원 수당 등 관하 ㄴ 규정 따르 ㄴ 성과 상여금 지급 대상 제외 하 내용 ‘ 교육 공무원 성과 상여금 지급 지침 ’ 발표 하 ㄴ , 국가 甲 등 여 불법 행위 인하 ㄴ 손해 배상 책임 질 ㄴ다고 보 ㄹ 없다 고 하 ㄴ < br / > "
103465,기본 임금 따로 정하 지 아니하 고 저수 당 미리 합산 하 ㄴ 일정 금액 월급 여액 정하 ㄴ 근로 계약 < br / > 
148880,"[ 1 ] 양수인 양도인 대리 하 여 채권 양도 통지 하 ㄴ , 대리 통지 관하 여 대리권 적법 하 게 수여 되 었 는지 그리 고 대리 행위 현명 ( 顯名 ) 요구 준수 되 었 는지 등 하 < br / > [ 2 ] 하도급 ㄴ 乙 , 도급인 甲 乙 지급 하 ㄹ 의무 있 공사 대금 중 일부 하수급 ㄴ 丙 직접 지급 하 것 동의 하 ㄴ다는 내용 ‘ 하도급 대금 직불 동의서 ’ 작성 하 여 丙 교부 하 고 丙 이르 ㄹ 甲 내용 증명 우편 발송 하 여 甲 수령 하 ㄴ , 문서 발송 수령 공사 대금 중 일부 관하 ㄴ 유효 하 ㄴ 채권 양도 통지 행하 여 지 었 다고 보 ㄹ 없다 고 하 ㄴ < br / > "
191428,[ 1 ] 주택 건설 촉진법 재 건축 조합 재산 소유 관계 재산 처분 < br / > [ 2 ] 재 건축 조합 대표자 조합원 총회 결의 없이 조합 재산 처분 행위 무효 라고 하 ㄴ < br / > 
200221,"상법 290 저 3 호 소 정의 "" 회사 성립 양수 하 ㄹ 것 약정 "" 하 ㄴ다는 것 회사 성립 회사 현물 출자자 사이 매매 계약 의하 여 현물 출자 완성 하 기로 하 ㄴ 약정 < br / > "
232559,"임금 일부 공제 하 ㄹ 있 근거 법령 단체 협약 아니 ㄴ 취업 규칙 이나 근로 계약 마련 하 ㄴ , ( 무효 ) < br / > "
150554,도급 계약 있 어 위약 없 도록 계약 행의 확보 목적 보증금 수수 되 ㄴ 수급 인의 귀책 사유 도급 인은 위약 부분 응하 여 보증금 취득 하 여야 하 ㅁ에도 불구하 고 반대 도급인 반환 지급 명하 ㄴ 실례 . < br / > 
108930,"아 . 사용자 근로자 ㄴ 전직 이나 전보 처분 < br / > 나 아 . "" 아 "" 항 처분 사용자 정 당하 ㄴ 인사권 범위 내 속하 는지 결정 기준 < br / > 다 . 서울 공장 소속 근로자 여 하 ㄴ 반월 공장 전직 처분 서울 공장 반월 속히 이전 하 여야 하 ㄹ 업무상 필요 있 었 더 ㄴ 점 등 비추 어 정 당하 ㄴ 인사권 한계 넘 지 않 적법 하 ㄴ 처분 라고 보 ㄴ < br / > "
198091,경매 인하 여 소유권 상실 하 ㄴ 데 따르 ㄴ 손해액 산정 기준 < br / > 
223077,"[ 1 ] 새 마을 금고 자금 부족 예금 주의 예탁금 반환 하 ㄹ 없 게 되 ㄴ , 예금 주가 새마을 금고 연합회 여 예금 반환 청구권 행사 하 ㄹ 있 는지 ( ) < br / > [ 2 ] 새 마을 금고 상무이사 자신 사업 자금 조달 위하 여 예금 알선 업자 통하 여 비정상 적 예탁금 수령 하 ㄴ , 예금 계약 비진 의사 표시 로서 무효 라고 하 ㄴ < br / > [ 3 ] 새 마을 금고 상무 이사 예금 계약 가장 하 ㄴ 사무 집행 위법 행위 하 ㄴ 데 여 새마을 금고 사용자 책임 하 되 , 40 % 과실 상계 하 ㄴ < br / > [ 4 ] 새 마을 금고 연합 회의 새마을 금고 ㄴ 지휘 감독 의무 성질 이르 ㄹ 근거 하 ㄴ 불법 행위 책임 성립 ( ) < br / > "
118257,아 . 건설업 55 소정 압류 금지 채권 범위 < br / > 나 아 . 동조 건설업 법상 건설업자 건설 공사 아니 ㄴ 적용 하 ㄹ 있 는지 ( ) < br / > 
64822,"[ 1 ] 보험 약관 ‘ 계약자 , 피 보험자 법정 대리인 ’ 고의 나 법령 위반 인하 ㄴ 손해 어서 보험사 면책 되 것 정하 고 있 , 보험 계약자 나 피 보험자 법정 대리인 단순히 고용 되 ㄴ 자의 고의 중대 하 ㄴ 과실 생기 ㄴ 손해 면책 사유 하 는지 ( ) < br / > [ 2 ] 보험 약관 계약자 , 피 보험자 법정 대리인 ‘ 고의 나 법령 위반 인하 ㄴ 손해 ’ 어서 보험사 면책 되 것 정하 고 있 , ‘ 법령 위반 ’ < br / > [ 3 ] 조업 중이 덜 ㄴ 선박 발생 하 ㄴ 선장 총기 오발 사고 선주인 계약자 , 피 보험자 법정 대리인 고의 나 법령 위반 인하 ㄴ 손해 어서 보험사 면책 되 것 정하 고 있 보험 약관 면책 사유 하 지 않 는다고 보 ㄴ < br / > "
216833,"[ 1 ] 사회 기반 시설 ㄴ 민간 투자 따르 ㄴ 실시 협약 기한 법률 행위 내용 해석 하 < br / > [ 2 ] 甲 주식회사 주무 관청 체결 하 ㄴ ‘ 대학교 생활관 신축 임대 형 민간 투자 시설 사업 ’ 실시 협약 ‘ 사업 시행자 정 당하 ㄴ 사유 없이 준공 예정일 초과 하 여 준공 하 사업 시행자 지체 상금 납부 하 ㄹ 의무 부담 하 고 , 이때 ‘ 준공 예정일 ’ 실시 계획 공정 계획 명시 되 ㄴ 준공 예정일 하 ㄴ다 . ’ 고 규정 하 고 있 , 사업 시행자 실시 계획 공정 계획 명시 되 ㄴ 준공 예정일 도과 하 여 공사 준공 하 ㄴ 이상 실시 협약 지체 상금 규정 등 따르 아 원칙적 지체 상금 채무 발생 하 ㄴ다고 하 ㄴ < br / > "
114750,임차 토지 설치 하 ㄴ 화훼 판매 용 쇠파이프 골격 비닐하우스 ㄴ 임차인 매수 청구권 부정 하 ㄴ < br / > 
94972,농지 개혁법 시행 개간 되 ㄴ 토지 농지 개혁 법이 적용 되 는지 < br / > 
83040,국가 당사자 하 계약 관하 ㄴ 법률 시행령 62 저 3 항 단서 장 기계 속 공사 있 어서 연차 계약 별로 공사 수급인 다르 ㄴ 최종 공사 수급 인의 하자 보수 보증금 납부 의무 범위 < br / > 
118624,조달청 장이 수요 기관 대행 하 여 체결 하 ㄴ 공사 계약 대금 지급 무자 < br / > 
191378,[ 1 ] 상고심 비로소 주장 되 ㄴ 새 롭 ㄴ 사실 적법 하 ㄴ 상고 이유 되 ㄹ 있 는지 ( ) < br / > [ 2 ] 재 판상 화해 제소 화해 창설 적 미치 범위 < br / > 
120629,"[ 1 ] 환경 정책 기본법 먹 물 관리법 관계 규정 취지 , 조리 비추 어 오염 되 지 않 식수 음 용하 ㄹ 구체적 ㄴ 사법 권리 로서 환경 권이 예외적 되 ㄴ다고 하여 사업자 공사 중지 명하 ㄴ < br / > [ 2 ] 수인 한도 넘 토지 사용 이나 생활환경 관하 ㄴ 이익 침해 여 217 기한 방해 배제 청구권 되 는지 ( ) < br / > "
216261,수급 인의 하수급 ㄴ 하도급 공사 대금 채무 인수 하 ㄴ 도급인 수급인 하수급 ㄴ 하자 보수 청구권 내지 하자 갈음 하 ㄴ 손해 배상 채권 등에 기한 동시 이행 항변 하수급 대항 하 ㄹ 있 는지 ( ) < br / > 
233891,[ 1 ] 구 임대 주택 21 저 1 항 4 호 정하 ㄴ ‘ 선착 순의 입주자 선정 되 ㄴ ’ ( = 구 주택 공급 관하 ㄴ 규칙 10 저 6 항 따르 아 선착순 입주자 선정 되 ㄴ ) < br / > [ 2 ] 구 주택 공급 관하 ㄴ 규칙 절차 따르 아 주택 입 주자 선정 되 ㄴ 사람 입주 임대차 계약 해지 하 ㄴ 주택 새롭 ㄴ 입주자 선정 되 ㄴ 사람 구 주택 공급 관하 ㄴ 규칙 10 저 6 항 따르 아 선착순 입주자 선정 되 ㄴ 하 는지 ( ) < br / > 
120282,"구분 소유 관계 있 동의 건물 단지 관계 이루 고 있 , 단지 전체 대상 하 ㄴ 재 건축 결의 < br / > "
129761,투자 자문 회사 수익 보장 약정 ( 유 효 ) < br / > 
160891,아 . 군 예하 면장 군의 시설 공사 도급 계약 체결 하 고 공사 대금 양 도르 ㄹ 수인 하 ㄴ 행위 효과 군 미치 는지 < br / > 나 아 . 채권자 대위권 행사 있 어서 채권 보전 하 기에 필요 하 ㄴ 시기 < br / > 
141205,아 . 회사 이사 ㄴ 원고 피고 회사 상대 소 하 ㅁ 있 어 상법 394 위반 하 여 대표자 감사 아니 ㄴ 대표 이사 하 ㄴ 대표 이사 원고 행위 유무 ( ) < br / > 나 아 . 전항 피고 회사 대표자 감사 정정 하 ㅁ 으로써 흠결 보정 하 ㄹ 있 는지 ( ) 보정 하 어야 하 ㄹ 조치 < br / > 다 . 전항 같 대표자 대표권 관하 ㄴ 흠결 보정 항소심 가능 하 ㄴ 지 ( ) < br / > 
152805,"농지 개혁법 6 저 1 항 7 호 소정 기존 위토 ㄴ , 농지 개혁법 시행 규칙 12 의하 ㄴ 농지 소재지 구청장 . 시장 군수 인허 처분 , 농지 개혁법 22 이른바 , “ 본법 실시 관하 ㄴ 사항 ” < br / > "
95134,지방 재정 법상 채권 단기 소멸 시효 < br / > 
114934,[ 1 ] 점유 취득 시효 완성 되 ㄴ ㄴ 부동산 소유 명의자 의무 범위 < br / > [ 2 ] 불법 행위 ㄴ 손해 배상 원상 회복 하 ㄹ 있 는지 ( 한정 ) < br / > [ 3 ] 건축 허가 서의 사법 < br / > 
120128,"공유 등기 되 어 있 으나 사실상 특정 토지 부분 단독 소유 하 자가 지상 건물 철거 ㄴ 특약 없이 토지 부분 만 매도 하 고 편의 지분 이전 등기 경 료 하 어 주 ㄴ , 지상 건물 소유 위하 ㄴ 관습법 정지 상권 취득 하 ㄴ다고 하 ㄴ < br / > "
