number,contents
207340,아 등기 담보권 담보물   싯가 적정 가격 평가 하   피 담보 채권 금원 채무자 부담 하   비용 등 을 공제 하 고 남 금원 을 채무자 변제 공탁 하 여 담보 부동산 을 자기 소유 귀속 시키 정 산 절차 거치 어야 하  다   
93746,도시 계획법 의하   재개발 사업 시행자 사법 상의 매매 계약 을 체결 하 었 을 계약 상의 매매 대금 만 하   뿐 별도 공공 용지 취득 손실 보상   특례법 따르 아 보상 을 하   없 다   
119876,손익 상계 법리 손해 배상 실 손해 전보 목적 하 것   만큼 피해자 하여금 실 손해 이상 이익 을 취득 하 게 하 것 손해 배상 본지 반하 것 다   
198785,채무자 저   채무자 여 가지 택지 분양 받 을 있 권리 내지 환지 대지 공급 받 을 있 권리 대상 처분 금 지가 처분 등기 하   있 성질 것 아니 다   
94540,소 외인 채권 양도 채권 추심 을 위하   것   을 피고 알  지 못하   원고 피고 채권 양도 통지 하   원고 채권 양도 해제 하 었 다는 사실 만 채권 양도 해제 피고 대항 하   없 다   
199372,부동산 중개 업자 금원 대여 행위 상법   의하 여 영업 을 위하 여 하   상행위 추정 하 여 발생 하   채권   년 상사 시효 적용 을 받 다   
150237,대리권 없 음 을 알았 거나 알   있 었 을 것 라는 점   주장 입증 책임 무 권 대리인 있 다   
74844,동일인 소유 속하   라도 동일인 소유 속하   라도 대지 저   양도 되 어 소유권 이전 등기 까지 되 어 버리   관습 의하   정지 상권 을 주장 하   없 다   
223101,상호 신용 금고 직원 고객 대출금 을 편취 하   목적 고객 명의 대출금 을 타 유용   편취 하   상호 신용 금고 기망 행위 밀접 하   관계 있 으므로 저   기망 의하   사기 임 을 주장 하   없 다   
93695,등기 명의 자인 형 소유권 이전 등기 경 료 하   것 특별 하   사정 없 형 배신 행위 가담 하   것 배신 적 악 취득 되 어 소유권 취득 행위 무효 라고 하   것 다   
231943,공익 사업 을 위하   토지 등 취득 보상   법률   저   항 건축물   입목   공작물 밖 토지 정착 하   물건 여 이전 필요 하   비용 보상 하  다   
76072,수리 업자 차량 수리 위탁 하 법률 관계 도급 계약 관계 보  다 하  지라도 약간 정비 기술 정도 만 보유 하 고 있 사람 수리 위탁 하   차량 운행 지배 의연히 수리 의뢰 하   차량 보유자 있 다   
234145,공시 송달 피고 송달 되   사실 을 알 고   주일 이내 항소 하 었 다면 항소 기간 도과 피고 귀책 사유 기인 하   것 라 하   없 다   
154173,행정청 도로 신설 변경 계획 을 고지 하   계획 도로 도로 보 게 되 며 도로 구성 하 물건 어서 사권 을 행사 하   없 게 되  다   
107917,약정 지연 손해 배상 의무 임대차 계약 이행 이루어지   목적물 인도 원상회복 의무 임대인 임차인 건물 을 사용 수익 하 게 하   의무 불이행하   것 어 손해 배상 을 하 기로 하   각서 기하 어 발생 되 었 다   
121707,건물 일부 여 전세권 설정 되 어 있 전세권   저   항   저   규정 의하 여 순위 권리자 기타 채권자 보다 전세금 우선 변제 받 을 권리 있 다   
151254,부동산 소유권 이전 등기 말소 등기 절차 이행 나 인도 보전 행위 불과 하   것 므로 선임 되   부재자 재산 관리인 허가 없이 하   있 다   
168180,우리 헌법 교육 을 통하 어 개인 잠재적   능력 을 계발 시키 어 주 고 인간 답   문화생활 직업 생활 을 하   있 기초 마련 하 어 주고 문화 창조 바탕 을 마련 하 여 헌법 추구 하 사회 국가   복지 국가 이념 을 실현 하  다   
151333,처분 하   구 황실 재산 을 처분 하   구 황실 재산 관리 위원 회의 심의 결의 요하  다   
153920,구 부동산 등기법   저   호 이하 등기 공무원 처분   이의 의하 어 등기 말소 구하   있 다   
199394,갑 대여금 채권   대물 변 제조 채무자 소유 임야 아들   을 명의 양도 받 아 다른 사람 매도 하   것   불공정 하   법률 행위 다   
92160,재산 관재 당국 임대차 계약 체결 되 어 있 었 더   관계 매수인 명의 을 이름 하여 매매 계약 을 맺 다음 대금 을 지급 하 고 소유권 이전 등기 넘기 어 받 았 다면 부동산 실체적 소유자 갑 다   
85855,동이   증거 중 동이   증거 중 판 시인 정 사실 저촉 되 부분 증거 자료 배척 하 지 않 고 방임 불문 부 하 고 매수 사실 을 하   이유 불비 면 하 지 못하  다   
72161,사해 행위 취소 소의 상대방 이익 반환 상대 방인 수익자 한하 고 채무자 피고 하 여서 안 되  다   
74471,공동 불법 불법 행위 인하   손해 배상 책임 공동 불법 행위자 상호 간 부진 정 연대 관계 성립 하 고 하   채무자   채무 면제 다르   채무자 효력 미치 지 않 다   
165372,사실심 증거 배척 하   있 어서 특별 하   증거 아니   이르   배척 하  다는 뜻 을 설시 하 면 충분 하 고 무슨 이유 배척 하 였 가르   설시 하   필요 없 다   
86537,유대 분묘 집단 설치 되   지상권 유사 물권 미치 지역 분묘 보전 하 여 묘 참배 하   소요 되 범위 참작 하 여 포함 적 정하 것 관습 다   
133475,구분 소유 적 공유 관계 공유자 사이 특정 부분 을 공유자 배타적 귀속 시키 려는 의사 합치 이루어지 지 않 으면 성립 하   없 다   
111013,징발 재산 정리   특별 조치법     규정 의하   부동산 수의 매각 공고 당시 군 사찰 진입 도로 내지 군부대 영내 시설 부지 사용 되 고 있 었 다면 군 사상 필요 없 게 되   시점 수의 매각 공고 시가 아니 라 군부대 철수 하   라고 보 아야 하  다   
177904,원고 소 송상 상계 재항변 특별 하   사정 없 허용 되 지 않 다   
199780,문화재 보호 구역 내의 국유 토지 국유 재산법   저   항 소 정의 보존 재산 하 므로 저   저   항 의하 여 시효 취득 대상 되 지 않 다   
204712,임야 소유권 이전 등기   특별 조치법 절차 따르 아 마 쳐지   소유권 이전 등기 실체적 권리 관계 부합 되 등기 추정 되  다   
201966,명의 신탁자 원인 무효 인하   소유권 이전 등기 말소 절차 이행 청구권 을 대위 행사 하   있 고 부동산 공유자   인은 원인 무효 소유권 전등 기가 경 료 되 어 있 공유물   보존 행위 로서 등 기 전부 말소 구하   있 다   
199845,유류 분 제도 정상 속 인의 상속권 을 보장 하 고 상속인 간 공평 을 기하 기 위하   며 유류 분권 리 자가 유류 분 부족 생기   재산 반환 을 하   있 다   
234081,본조 규정 의하   인수 신청   심 가능 하 며 본조 규정 의하   인수 신청   심 가능 하 다   
93645,소유권 이전 등기 소재지 관서 증명 필요 하 지 않 으며 소유권 이전 등기 소재지 관서 증명 필요 하 지 않 다   
82208,자동차 손해 배상 보장법   소정 타인 임 을 주장 하   없 것 원칙 지만 상대방 용이 하 게 사고 발생 을 방지 하   있 었 보이 어 지 한하 여 자신 타인 임 을 주장 하   있 을 것 다   
74037,주주 총회 결의 부 존재 확인 이나 대표 이사 지위 부 존재 확인 을 구하 소 있 어서 결의 의하 어 선임 되   이사   감사 대표 이사 개인 을 상대 제소 하   것 아니 라 당해 주주 총회 나 이사회 대표 이사 기관 하 회사 만 을 상대 제소 하 여야 하  다   
106249,점유 부동산 소유권 취득 을 주장 하 점유 사실 만 입증 하 면 되 며 점유 권원 성질 자주 점유   것 까지 입증 하   책임 없 다   
232333,법정 대리권   대리권 대리인 행위 하   필요 하   수권 흠결 있 대리권 흠결 있 당사자 측 이것을 재심 사유 삼 을 있 다   
192568,부동산 매매 계약 매도 인의 소유권 이전 등기 절차 이행 채무 매수인 매매 잔 대금 지급 채무 동시 이행 관계 있 쌍방 이행 을 제공 하 지 않 상태 이행 지체 되 일 없 다   
175356,특허권 공유 특허법 다른 규정 이나 특허 본질 반하 특별 하   사정 없 공유   공유 적용 되  다   
216583,이혼 재산 분할 이혼 상대방 생활 유지 이바지 하 데 있 지만 분하   자의 유책 행위 의하   정신적 손해 배상 하 기 위하   급부 까지 포함 하 여 분할 하   있 다   
212171,집합 건물 공용 부분   하자 보수 청구권 보존 행위 로서 구분 소유자 개인 관리 단 모두 행사 하   있 다   
197545,묵시 적   합의 해제 하   것 하 려면 당사자 쌍방 장기간 잔 대금 을 지급 하 지 않 고 소유권 이전 등기 절차 이행 하 지 않 아 방치 하   것 만 부족 하 다   
71906,피 고는 소유권 권리 분쟁 없 을 줄 믿 고 원고 자조 주택 을 짓 기로 하 동업 계약 을 체결 하 였 으나 결국 건축 허가 얻 지 못하 여 동업 계약 해제 되 었 다   
152474,대위권 행사 객체 되 채무자 권리 채권자 대위권 행사 객체 되 채무자 권리 채권자 대위권 행사 객체 되 채무자 권리 채권자 대위권 행사 객체 되 채무자 권리 채권자 대위권 행사 객체 되 채무자 권리 등 있 다   
234207,본건 소 기판력 저촉 되 어 부적 하 며 본건 소 기판력 저촉 되 어 부적 법하 다   
203675,채무자 채권자 대위권 의하   되   것 을 알 았 을 확정 효력 채무자 미치  다   
107486,소유권 이전 등기 청구권 소멸 시효 걸리 지 않 았 다는 주장 심리 미진 이나 채 증 법칙 위반 위법 있 다 하여 을 파기 하   있 다   
195317,채무 면제 채무자   단독 행위 고 계약 의하 여도 동일 하   법률 효과 발생 시키   있 것   반면 피의자 신문 조서 검사 피의자 신문 하 여 진술 을 기재 하   조서 다   
201759,약정 되   잔 대금 일부 미리 앞당기 어 지급 하 기로 약정 하   것 금액 정도 등 비추 어 부수적 약정 지나 지 않 는다고 하여 위배 하 였 음 을 이유 해제 주장 을 배척 하 었 다   
197988,시효 취득자 소유권 이전 등기 경 료 하 기 명의 신탁자 이전 되   부동산 내부적   소유권 변동 없 지만 등기 명의 변동 있 다   
105284,이미 확정 되   관련 민사 사건 되   사실 특별 하   사정 없 유력 하   증거 되 므로 합리적 이유 설시 없이 배척 하 것 채 증 법칙 위배 되  다   
197208,선대 점유 시효 완성 되   상속인 국유 재산 대부 계약 을 체결 하 였 으나 변상 금은 납부 하 지 않 상태 소유권 이전 등기 하   어떤 사람 평온   공연 하 게 국가 소유 토지 점유 하 어 오 았 다면 점유 자주 점유 추정 되  다   
96228,시행 관습 의하 면 호주 미혼자 로서 사망 하   형 망제 급 원칙 따르 아 호주 재산 상속 을 하 고 호주 상속 하   남자 없이 사망 하   망 호주 사후 양자 선임 되   까지 재산 상속 을 하 게 되  다   
103050,  저당권 설정자 저당권 을 설정 하   토지 건물 을 축조 하   으로써 담보 가치 하락 을 방지 하 고자 함 규정 있 다   
73076,매수 부동산   저   자로 부터 소유권 이전 등기 말소 등기 되 어 있 다 하여 패소 하   것 을 조건 손해 배상 하   없 다   
203507,사기 의사 표시 의하 어 건물 을 명도 하 어 주   것 라면 건물 점유 침탈 당하   것 아니 므로 피해자 점유 회수 소권 을 가지  다고 하   없 다   
85440,아 등기 담보 등   법률 차용물 반환 여 다른 재산권 을 이전 하   것 을 예약 하   만 적용 되 고 매매 잔 대금 지급 관련 하 여 다른 재산권 을 이전 하 기로 약정 하   적용 되 지 않 다   
207754,가처분 피 보전 권리 갑   소유권 이전 등기 권이 보전 되 어 있 것 아니 다   
71894,차용 자가 차용금 채무   담보 제공 계약 을 하   당시 계이     저   강행 규정 위반 하   을 알 고 있었 더라도 이르   곧 불법 원인 급부 라고 보   없 다   
207909,서울특별시 시설 하   도로 도시 계획법 의하   도시 계획 사업 설치 되   도로 라면 부당 이득 반환 인용 되   여지 없 고 사실상 도로 라면 피고 개설 하 였 음 을 확정 하   부당 이득 반환 인용 결정 하 어야 하  다   
232577,토지 소유자 토지 상공 사용   수익 을 제한 받 게 되 고압 전선 소유자 차임 상당 부당 이득 을 얻 으므로 토지 소유자 이에 대한 반환 을 구하   있 다   
211283,공무원 불법 행위 인하 어 분배 농지   권리 상실 하   피 상속인 사망 하   이후 상속인 채권 상속 재산 분할 대상 되   있 문제 되   어 정당 하 하 었 다   
196977,공동 선조 후손 중 성년 이상 남자 종 원 하여 구성 되 종족 자연 발생적 집단 므로 성립 을 위하 어 특별 하   조직 행위 필요 하 지 않 다   
116423,국유 재산 을 점유 하 여 취득 시효 완성 되   국가 국유 재산 대부 계약 을 체결 하 고 대부료 납부 하   사실 만 취득 시효 완성 이익 을 포기 하  다는 의사 표시 하   것 봄 상당 하 다   
176492,구 채무자 회생 파산   법률   저   항 본문 채무자 외의   재산 상의 청구권 으로서 담보 되   범위 것 회생 담보권 하  다고 규정 하 고 있 다   
229361,사립학교법   저   항 을 위반 하   스스로 무효 주장 하   권리 남용 내지 신 성실 원칙 위배 되 권리 행사 라는 이유 배척 되  다면 입법 몰각 시키 결과 되  다   
94733,원고 피고 사이 매매 계약 을 자의 해제 하   반환 받 금원 매수 하   대지 등기 관계 서류 원고 소 외인 부터 교부 받 아 소유권 이전 등기 경 료 하   것 원고 매매 계약 해제 행위 추인 하   것 보   있 다   
110897,원 소유 자로 부터 임야 매수 하   사실 되  다면 소유권 보존 등기 상속인 소유권 을 표상 하 것 으로서 실체적 권리 관계 부합 하 여 유효 하 다   
107592,판 원고 직접 건물 소유권 이전 등기 절차 이행 하 라 고 하   것 처분권 주의 위배 되 며 처분권 주의 위배 되  다   
150476,사법 화해 계약 무효 나 취소 주장 화해 조서 기판력 의하 여 차단 되   뿐 만 아니 라 화해 조서 효력 재심 소 의하 여 다투   있 을 뿐 다   
205619,  외국 회사 중화 인민 공화국 제조 업체   패널 을 판매 하 면서   보세 창고 보관 하 고 있 더   패널 을 타사 매도 하   회사   을 상대 횡령 하 었 다는 이유 손해 배상 을 구하   다   
93555,군사 원호 대상자 정착 대부 의하   정착 재산 을 적용 대상자 아니   대부금 상환 완료 이전 매도 하 상환 완료 정지 조건 하 매매 유효 하 다   
106590,당사자 쌍방 별개 약정 채무 부담 하 게 되   당사자 간의 특약 동시 이행 을 하 기로 특약 하   사실 없 동시 이행 항변권 생기  다고 하   없 다   
233703,도시 계획법 의하   도로 계획선 편입 되 어 공지 방치 되   토지 인접 지에 지점 을 개설 하   피 고가 같 사용 하 였 다 하 더라도 소유자 종래 부터 관리   점유 배제 하 고 점유 하   것 라고 보   없 다   
201552,귀속 재산   토지 매수 하 여 점유 하   토지 국유 재산 되           부터 토지   점유 자주 점유 환원 되  다   
152774,일방 돈   만 원 을 더 얹 어 주 기로 하   사실 만 을 듣 어 현저 하 게 공정 을 잃 법률 행위 라고 단정 하 것 잘못 다   
120857,일반 병무 행정 군 작전 수행 을 위하 여 길   절 하   필요 있 것 라고 보   없 으므로 수용 대상 토지 보상 증권 상환 완료 일로 부터   년 경과 하 기 병무청 부지 사용 되 고 있 다면 군 사상 필 요 없 게 되   다   
205260,산림계 영림 사업 계획 따르 아 임야   조림 사업 을 실시 하   이후 임목 을 유지 관리 하 어 오   사실 있 으나 조림 사업 성격 임야 소유 자로 부터 육림 시행 을 위탁 받 방식 다   
115261,물상 보증인 담보 부동산 을 저   취득자 매도 하 고 저   취득자 담보 부동산 설정 되   근저당 권 피 담보 채무 이행 을 인수 하   채무자   구상권 을 취득 하  다   
195183,민사 소송법   저   항   호 소 정의 재심 사유 대리권 흠결 본인 이나 대리인 실질적   행위 하   없 었 더   하  다   
198056,매매 계약 매도인 재산권 을 상대방 이전 하 것 매수인 대가 로서 금원 을 지급 하 것 여 쌍방 당사자 합의 이루어지   으로써 성립 하 것 다   
