number,contents
73512,사해 행위 취소권 행사 기간 직권 조사 하 여 제척 기간 경과 제소 되   것 되   소 각하 하   것 다   
191384,채무자 재산 처분 행위 사하 어 행위 되 기 위하 어서 채무자 총재산 감소 초래 되 어 채권 공동 담보 부족 생기 게 되 어야 하  다   
138389,건설 공제 조합 면책 사유 건설 산업 기본 법령 하도급 을 금지 하 공사 하도급 받 거나 무 자격자 하도급 받 공사   정하   면책 조항 문언   다르   면책 사유 조항 비교 등 어떠하   측면 보 더라도 면책 사유 보증 사고 발생 사이 인과 관계 하 지 않 다   
190379,증권 회사 임   직원 강행 법규 위반 하   투자 수익 보장 투자 권유 하 여 투자자 손실 을 보   거래 경위 거래 등 을 종합적 고려 하   권유 행위 위험성   올바르   인식 형성 을 방해 하  다   
73795,건물주 피 용 자로 서 건물 경비 불과 면 수위   송달 피고 여 효력 없 다   
76933,공동 불법 행위자 중   피해 자로 부터 손해 배상 을 당하 여 부득이 비용 을 지출 하 고 윈 종국적   부담자 결정 되   다른 공동 불법 행위자 분담 비율 만큼 구상 하   있 다   
148571,매수인 소유권 을 취득 하   없 고 환매 기간 경과 채권 적   담보권 만 을 행사 하   있 다   
150381,교육구 있 어서 물품 매매 계약 재정법 시행령   저   호 저   호 다   
100951,지 입 차주 수탁 관리 운영 계약 의하 어 회사 부터 소유 차량 운행 관리권 을 위임 받 아 통상 업무 속하 자동차 운행 관리 대리 하 것 보   것 다   
81738,사용자 근무일 마다 근로자 지급 하   교통비   승무 수당 매월 개근 하   무사고 운전사 지급 하   무사고 수당 정기적   일률적 지급 되 고정적   임금 아니 다   
72941,도출 장소 장이 조합원 아니   자의 차용금 채무 여 보증 을 하 것 동 조합 목적 범위 일탈 하   것 동 조합 여 무효 다   
161017,구 부동산 중개업   저   항 중개 보조원 고의 과실 거래 당사자 손해 입히   중개 보조원 손해 배상 책임 을 지우 지 않 는다는 규정 하   것 보   있 다   
75192,원고 소외 회사   대여금 채권 의하   상계 로서 상계 적 놓이   소급 하 여 원고 가압류 대항 하   있 다   
205245,당사자 표시 변경 당사자 표시 되   동일성 되 범위 내 표시 만 을 변경 하 한하 여 허용 되 것 며 종래 당사자 새롭   당사자 추가 하 것 으로서 허용 되   없 다   
83346,계속적   신용 거래 관계 장래 발생 하   불특정 채무 보증 하 기 위하 어 보증 한도 액 을 정하 여 근 보증 을 하 고 물상 보증 하   근 보증 약정 근저당 권 설정 계약 별개 계약 다   
135844,임차인 목적물 반환 무가 이행 불능 되   인하   손해 배상 책임 을 면하 려면 이행 불능 임차인 귀책 사유 인하   것 아니   을 입증 하   책임 있 다   
216021,신용 협동조합 감사 분식 결산 등 관련 하 여 조합 어 손해 배상 책임 을 질 주의 현저히 게을리 하   으로써 감사 로서 임무 해태 하   데 중대 하   과실 있 다   
186281,채권자 동일 하   채무자 여 개의 손해 배상 채권 을 가지 고 있 하 더라도 소멸 시효 기산일 이나 채무자 주장 하   있 항변 다르   있 으므로 손해 배상 채권 별로 금액 을 특정 하 어야 하  다   
95916,공작물 점유 대리 점유 관계 있 을 직접 점유 자가   차 적인 배상 책임 을 지 고   직접 점유 자가 손해 방지 필요 하   주의 해태 하 지 않 았 을 간접 점유자 배상 책임 을 물   있 다   
147297,채권자 명의 농지 소유권 이전 등기 하 농지 개혁 법상 농지 소유 필요 하   모든 을 구비 하 어야 하 므로 농가 아니   농지 담보 하여 경 료 되   소유권 등기 원인 무효 다   
203616,등기부 상의 건물 다른 건물 아니   경매 목적 건물 경매 목적물   소유권 을 취득 하 고 점유자 상대 명도 하 데 장애 되  다고 하   없 다   
208648,주식 만이 국가 귀속 되 국내 법인 어 재무부 장관 회사 관리인 을 임명 하   행위 당연 무효 다   
202913,기업 도산 을 회피 하 기 위하   한정 되 지 않 고 객관적 보 아 합리성 있 되   긴박 하   경영 필요성 있 다   
205002,매수인 중도금 잔금 중 일부 적법 하 게 변제 공탁 하   계약금 배액 상환 을 원인 해제 의사 표시 상대방 이행 착수 하   이후 이루어지   것 효력 없 다   
164651,통정 허위 표시 의하   증여 계약 성립 하 려면 객관적 송금 하   금전 을 다른 사람 종국적 귀속 되 도록 무상 공여 하  다는 의사 합치 있 것 해석 되 어야 하  다   
221989,공공 건설 임대 주택 임대 보증금 임대료 상한 을 정하   구 임대 주택 법령 규정 효력 규정  지 임대 보증금 임대료 정하   약정 중 규정 한도액 을 초과 하 부분 효력 무효 다   
222185,증권 거래 직원 고객 주식 거래 인하   손실 을 보상 하 겠 다는 원상회복 약정 증권 거래 업무 취급 하 증권 회사 직원 고객 일정 하   수익 을 보장 하 약정 성격 을 가지 고 있 다   
69625,  타인 서비스 표 양도 하 기로 하 내용 계약 을 체결 하 여 등록 명의 이전 하   의무 부담 하 고 있 하나 상표법 서비스 표   등록 명의자 로서 여전히 대외적 서비스 표 독점 사용 하   권리 가지 고 있 었 다   
203543,경찰서 장 경찰서 소속 관용 차량 을 관리   운행 하 고 소속 공무 원인 운전자 지휘   감독 하  다고 하 더라도 자동차 운행 인하   손해 배상 책임 을 부담 하   권리 의무 주체 되   없 다   
197283,구 임야 소유권 이전 등기 등   특별 조치법 의하   등기 실체 관계 부합 하 등기 추정 되 므로 등기 말소 소구 하 추정 번복 주장   입증 책임 있 다   
156321,광업권 자가 갱내 광물 채굴 작업 을 저   도급 시키 어 작업 중 사고 인하   재해 보상 책임 을 부담 하 기로 하   도급 계약 있 하여 광업권 광산 보안법 보안 의무 아무런 영향 없 다   
86102,부수 관계 맺 음 있 어서 처 사망 이혼 있 을 첩 혼인 신고 하여 입적 하 게 하  다는 부수적 약정 공서 양속 위반 하   무 효한 행위 다   
200905,쌍무 계약 상대방 채무 불이행 을 이유 계약 을 해제 하 려면 자기 채무 이행 을 제공 하 고 상당 하   기간 을 정하 여 상대방 채무 이행 을 최고 하   으로써 상대방 하여금 이행 지체 빠지 게 하 어야 하  다   
167931,국   공 일반 재산   토지 대부 받 점유자 자기 비용 노력 가치 증가 시키   대부료 산정 기준 되 토지 가액 평가 다   
203205,  표현 대리 성립 하 기 위하 어서 무 권 대리인 법률 행위   기본 대리권 있 어야 하 는데 이르   기본 대리권 하여 서 권한 초과 표현 대리 성립 하   없 다   
178112,전소 확정 참가 적 효력 보조 참가인 피 참가인 공동 이익 주장 하 거나 다투   있 었 더   사항 한하 여 미치  다   
112643,  규정 되   사무 집행 여 피 용 자의 불법 행위 외형 객관적 사용자 사업 활동 내지 사무 집행 행위 관련 되   것 라고 보이 어 지   사무 집행 여 하   행위 보  다   
227439,형사 소송법   저   항 공무원 직무 행하   있 어 주관적   혐의 있 되 면 고발 하 도록 의무화하 규정 다   
156418,수탁인 사망 하 고 재산 상속인 재산 을 상속 하 였 을 명의 신탁 관계 상속인 과의 사이 존속 하  다 하   것 다   
199993,매매 목적물 매매 목적 제외 하 기로 하   부분 경계 구체적 기재 되 어 있 매매 계약서 진정 성립 을 부인 하 고 증인 증언 을 믿 을 없 다는 이유 배척 하   위법 있 다   
120869,추가 조건 란 신용장 개설 의뢰인 수권 발급 하   지급 확인서 제시 되 어야 하   서류 기재 되   신용장 문면 지급 확인서 여 원본 제시 되 도록 되 어 있 다   
226019,민사 소송법 처분권 주의 라는 제목 당사자 신청 하 지 아니하   사항 여 하 지 못하  다고 정하 고 있 으며 민사 심판 대상 원고 의사 따르 아 특정 되  다   
104567,저   심 대리인 의하   행위 효력 없 으나 항소심 이르 러 종중 정 당하   대표 자로 부터 위임 을 받 대리인 저   심 변론 결과 진술 하 등 변론 을 하 었 다면 묵시 적 추인 되   것 라고 보 아야 하  다   
223323,분양 자가 관리 단 집합 건물 소유 관리   법률     저   항 분양 자가 관리 단 집합 건물   구체적   관리 업무 수행 하   조직 을 갖추 어야 하  다고 규정 하 고 있 다   
154180,주식회사 이사 회의 결의 만 으로서 작성 되   이사 퇴직금 지급 규정 아무런 심리 없이 주주 총회 승인 없 다 하여 효력 을 부인 하 고 원고 퇴직금 기각 하 었 다   
193811,집합 건물 소유 관리   법률   저   항 재 건축 내용 다른 건물 구분 소유자 특별 하   영향 을 미치   구분 소유자 승낙 을 얻 어야 하  다고 규정 하 고 있 다   
187807,구 농촌 근대화 촉진법 농지 개량 사업 시행 지역 내 토지   소유권 기타 권리 이동 동시 승계인 이전 하  다고 규정 하 고 있 지만 규정 사업 시행 도중 시행 지역 내 토지 권리 관계 변경 생기 더라도 권리 무가 승계 되 도록 하   것 다   
85169,채권자 채무자 저   채무자 사이 체결 되   부동산 매매 계약 기한 소유권 이전 등기 청구권 을 보전 하 기 위하 어 저   채무 자의 부동산   처분 금 지가 처분 을 신청 하 어 가처분 결정 을 받 피 보전 권리   소유권 이전 등기 청구권 을 행사 하   것 같이 보   있 다   
221947,구 변호사 보수 비용 산입   규칙   저   항 비용 산입 되 변호사 보수 각 심급 단위 목적 값 따르 아 산정 하  다   
152490,본조 말하 차 용액 라 함 소비 대차 계약 준소비 대 차차차 계약 의하 여 차 주가 반환 하   의무 있 것 만 을 하 것 다   
194354,연합 주택 조합 조합 아파트 나 상가 분양 계약   당사자 본인 으로서 지위 가지 며 소속 주택 조합 대리인 으로서 지위 함께 가지  다   
205927,법률 원인 없이 건물 을 점유 하 고 있 하 여도 이르   사용 수익 하 지 못하 였 다면 실질적   이익 을 얻 었 하   없 다   
99871,채무 이행 지체 되   귀책 사유   입증 책임 채무자 있 으므로 채무자 이행 지체 자기 귀책 하   없 사유 말미암 것   을 입증 하   책임 있 다   
118850,입찰 을 방서 입찰 을 실시 하 회사 입찰 내역 전부 일부 평가 하여 낙찰 유찰 결정 하 도록 되 어 있 어 입찰자 여 이의 하   없 다   
75601,훼손 되   물건 을 사용 수익 하   없 음 인하   손해   배상 별도 하   없 다   
197014,근저당 권 설정 계약 을 해제 하 기 위하   영수증 을 교부 받 갑 입증 책임 피 담보 채무 변제 인하 어 합의 금 채무 범위 내 이행 되 었 주장 하 갑 있 다   
75725,호주 아니   가족 사망 하   동일 가적 내의 직계 비속 자녀 상속인 되 고 상속분 남녀 구별 없이 평등 것 구 시대 관습 다   
197544,쌍무 계약 당사자 일방 상대방 급부 이행 불능 되   사정 결과 상대방 취득 하   대상 어 급부 청구권 을 행사 하   있 지만 상대방 여 반대급부 이행 하   의무 있 다   
118792,항공 운송 회사 직원 과실 위탁 수하물 분실 되   운송인 책임 을 제한 하   헤이그 정서     규정 적용 되 지 않 다   
133920,국세 기본법 시행령   저   항 따르 아 국세 환급금 을 충당 하 국세 환급금 채권 양도 요구 받 부터 지체 없이 충 당하 어야 하 며 충당 유효 하   지 국세 환급금 채권 확정 되 기 각 지체 없이 충 당하 었 기준 하 어야 하  다   
229729,금융 기관 업무 규정 이나 내규 등 보통 거래 약관 되 었 다는 사정 나타나 고 있 지 않 다면 금융 기관 규정 따르 아 업무 처리 하   의무 부담 하 것 아니 다   
160229,공동 근저당 권 설정 등기 유용 이해 관계 있 저   없 한하 여 가능 하 며 순위 근저당 권 설정 등기 유용   합의 효력 없 다   
211387,근로 기준법 근로자 하 근로 제공자 사업장 임금 을 목적 근로 제공 하 였 지에 따르 아 하 어야 하  다   
143559,공매 절차 점유자 유치권 신고 사실 을 알 고 부동산 을 매수 하   자가 점유 침탈 하 여 유치권 을 소멸 시키 고 고의 적인 점유 이전 유치권 확정 기한 점유 회복 조차 곤란 하 게 하   사실 을 내세우 어 적극적 유치권 부 존재 확인 을 구하 것 불법적 권리 침해 결과 승인 받 으려는 것 다   
224041,특별 대리인 선임 되   특별 대리인 선임 되   권한 한정 되 어 있 어 특별 하   수권 없 본인 을 위하 어 금전 을 차용 하   권한 없 다   
114921,연   월차 휴가 권이 근로 기준법 성립 을 충족 하 발생 하 것 라고 하 여도 연   월차 휴가 권이 근로 기준법 성립 을 충족 하 발생 하 것 라고 하   없 다   
193347,제한 물권 이해 관계인 이익 을 부당 하 게 침해 하 지 않 포기 하   있 것 원칙 며 당사자 미리 유치권 발생 을 막 특약 을 하   있 다   
235125,채권자 채무자 채무 불이행 대비 하 여 집행 권원 을 확보 하 어 놓 데 드 공증 료 담보권 설정 비용 보   없 다   
229889,국가 배상법   저   항 소정 영조물 설치 관리 하자 기능 어떠하   결함 있 다는 것 만 설치 관리 하자 있 하   없 다   
74077,사정 변경 을 이유 하 가처분 취소 신청 있 어서 가처분 사건 피 보전 권리 본안 신청   신청 원인 따르   본안   원인 의하 여 결정 되  다   
179616,구 파견 근로자 보호 등   법률 사용 사업 주가   년 을 초과 하 여 파견 근로자 사용 하   년 기간 만료 되   날 부터 파견 근로자 고용 하   것 보  다고 규정 하 고 있 다   
125202,인터넷 공개 되   정보 저작권법 따르 아 배타적   권리 되 지 않   이용 하 것 원칙적 자유 지만 불법 행위 성립 하 기 위하 어서 법적 보호 하   가치 있 이익 위법 하 게 침해 되   것 충분 하 다   
187135,주식회사 외부 감사인 채권 실재 확인 하   있 어 채권자 채무자 어 채권 존 부 확인 을 하 지 못하 도록 하 거나 채무 자로 부터 통지 수령 하   권한 을 배제 하 등 특별 하   사정 없 채권자 외부 감사인 채무자 통지 수령 하   대리권 을 가지  다고 봄 타당 하 다   
223059,잉크 등 제조 을 공책 기재 하 어 두 었 다가 고액 급여 상위 직위 받 조건 경쟁 관계 있 다른 회사 입사 하 여 단기간 유사 하   잉크 등 을 개발 하 게 하   어 부정 경쟁 방지법   저   호 소정 영업 비밀 침해 행위 하   다   
183465,절차 강제 집행 절차 별도 독자적   존재 의의 갖 것 므로 이행 을 구하 실익 없 어 법률 이익 부정 되 까지 소 이익 되  다고 보   없 다   
230145,형사 본안 사건 무죄 선고 되 었 다면 검사 압수물 을 제출자 나 소유자 기타 권리자 환부 하 여야 하   의무 발생 하 것 고 국가 압수물 환가 처분 의하   매각 대금 전액 을 압수물 소유자 등 반환 하   의무 있 다   
202725,연립 주택 소유자 매각 추진 위원회 구성 하 여 일정 대금 수준 면 매각 동의 하  다는 내용 동의서 서명 날인 하 었 다는 말 을 듣 고 을 자신 을 대리 하 여 연립 주택 을 매도 하   권한 을 수여 하   것 라고 보  다   
211425,민사 집행법   저   항 정하   임시 지위 정하 가처분 응급 적   잠정적   처분 므로 다툼 있 권리 관계 존재 하  다   
93880,갑 국가 부터 귀속 재산   임야 불하 받 음 있 어 을 병이 각자 평수 상당 하 불하 대금 비용 임대료 등 을 갑 지급 하 면 을 병의 점유 부분 을 분할 하 여 소유권 이전 등기 하 어 주기 약정 귀속 재산 명의 신탁 계약 으로서 신탁 당사 자간 유효 하 다   
83732,상호 명의 신탁 등기 되 어 있 토지 환지 되   특별 하   사정 없 종전 토지 위치 지형 을 유지 하 고 있 하 어도 종전 소유자 공유 지분 을 취득 하 것 불과   
212253,세무서 장 매각 대금 채권 총액 부족 하   기타 법령 의하 여 배분 하   순위 금액 을 정하 여 배분 하 여야 하  다   
221753,채권자 배당 요구 권리 행사 하 여 경매 절차 참가 하 였 다면 배당 요구 배당 요구 관련 되   채권 여 소멸 시효 중단 하 효력 생기  다   
194525,협회 적하 보험 약관   보험 통상 운송 과정 중 계속 되  다는 부분 해석 보험 종료 사유 발생 하 기 이전 라도 통상 운송 과정 을 벗어나 보험 종료 되  다   
205596,근로자 근로 조건 을 유지 개선 하 고 근로자 경제적   사회적 지위 향상 하   목적 근로자 자주적 단체   노동 조합 근로 조건 여 단체 교섭 을 통하 어 체결 하 것 다   
168574,구 주택     규정 하 고 있 매도 청구권 행사 따르 아 매매 계약 성립 되   상대방 채무 불이행 을 이유 계약 해제   일반 법리 좇 아 매매 계약 을 해제 하   있 다   
159276,동법   저   항 당사자 사망 하 더라도 대리인 있 어 절차 중단 되 지 않 상속인 절차 수계 하 지 못하  다는 뜻 풀이 되   있 다   
119026,보증금 반환 채권자 양도 금지 특약 을 가지 고 양수인   신용 보증 기금 대항 하   있 보 아야 하 며 보증금 반환 채권자 양도 금지 특약 을 가지 고 양수인   신용 보증 기금 대항 하   있 보 아야 하  다   
191919,공동수 급체 구성원 중   파산 하 였 으나 파산 관재인 허가 파산 채권자 동의 얻 어 계속적 공동 사업 을 수행 하 어 오 았 다면 탈퇴 금지 약정 유효 하 다   
233205,불법 행위 인하 어 손해 입 자가 가해자 여 손해 배상 을 구하 소 하 데 변호사 을 위임 하   있 지만 변호사 사건 을 위임 하 여 법률 전문 지식 조력 을 필요 하 사정 있 어야 하   것 라고 해석 되  다   
112562,사업 양도 계약 당사자 양도 과정 소요 되 기간 등 을 고려 하 여 근로 관계 승계 기준일 을 계약 체결 일과 다르   일자 정하   있 다   
92534,관계 당국 귀속 재산 매수인 부터 권리 양도 받 사람 갱신 매매 계약 을 체결 하 고 관계 당국 관 여하 매수인 명의 변경 되 었 다면 그것 만 으로서 매수인 명 변경 을 법률 당연 무효 라 보   없 다   
105704,매수인 계약 기간 동안 매도인 측 생산 하 물품 을 전량 인수 하 기로 하 고 계약 금액   분   이상 계약 보증금 을 납부 하 고 계약 각 조항 을 위배 하   일방적 해약 을 하   있 다   
199862,취득 시효 완성 인하   소유권 이전 등기 청구권 양도 양도 제한 법리 적용 되 지 않 다   
108415,임대인 경쟁 업체 설립 하 고 판매권 을 독점 하 기 위하 어 임대차 계약 해지 통고 하 고 건물 명도 하 더라도 권리 남용 하 지 않 다   
69716,담보권 실행 을 위하 어 채권자 임의 경매 신청 하 었 을 신청 채권자 채권 계산서 제출 하 의하 여 금액 을 확장 하   없 다   
229477,저   순위 적격 심사 대상자 적격 심사 부적격 판정 을 받 거나 계약 을 체결 하 지 않 으면 낙찰자 지위 취득 하   있 으므로 취소 입찰 절차   순위 적격 심사 대상자 로서 지위   확인 소 단순 하   사실 관계 나 과거 법률 관계 존부 확인 불과   
192302,구 산업 저   저   항 소정 입어 관행 어업 장   공동 어업권 설정 이전 부터 어업 면허 없이 수산 동식물 을 채포 채취 하   으로써 시인 되   정도 이르 것 을 말하  다   
157458,상업 어음 대부 있 어 채무자 어음 지급기 일 도래 하   어음 갈음 하 여 새롭   어음 을 채권자 제공 하   기본 채무 효력 기본 채무 효력 다   
126244,구 상법   저   항 요구 하 최소한도 을 충족 하 고 있 어 무효 라고 보   없다 고 하   신주 발행 무효 소의 출소 기간 경과 하   이후 새로 운 무효 사유 추가 하 것 허용 되 같 법리 전환 사채 발행 무효 소 적용 하   있 등 있 다   
184384,구 공무원 수당 등   규정     저   항 성과 상여금 지급 대상인 교육 공무원 을 규정 하 고 있 다   
103465,저   등 의하 면 근로자   자금 을 근로 계약 의하 여 기본 임금 을 결정 하 고 제수 당 을 미리 합산 하   일정 금액 을 근로자 승 낙하 월급 여액 지급 하 내용 계약 을 하 였 다 하 더라도 단체 협약 이나 취업 규칙 비추 어 정당 고 되   계약 허용 되  다고 하  다   
148880,양수인 의하 여 행해지   채권 양도 통지 대리권 묵시 적 여의 현명 원칙 예외 정하 것 왜곡 으로서 경계 하 어야 하  다   
191428,주택 건설 촉진법 의하 어 설립 되   재 건축 조합 비 법인 사단 하 고 상가 건물 조합원 전원 총유 속하  다   
200221,상법   저   호 소 정의 회사 성립 양수 하   것 을 약정 하  다는 것 회사 성립 을 조건 다르   발기인 이나 주식   수인 저   자로 부터 일정 하   재산 을 매매 형식 양수 하   것 을 약정 하 계약 을 하  다   
232559,근로 기준법   저   항 의하 면 사용자 근로자 지급 하 여야 하   임금 중 일부 공제 하 지 못하 것 경제적   사회적 종속 관계 있 근로자 보호 하 기 위하   것 다   
150554,계약 행의 확보 위하 어 보증금 수수 되   도급인 반환 지급 을 명하   것 도급 계약 해석 을 잘못하   위법 있 다   
108930,근로자   전보 처분 근로자 불 이익 하   처분 되   있 으나 업무상 필요 하   범위 안 상당 하   재량 을 하 어야 하 것 징벌 을 하 지 못하  다   
198091,경매 목적물 소유자 입 게 되   손해 범위 소유권 을 상실 하   당시 목적물 객관적   교환 가치 다   
223077,예탁금 등 을 반환 하   없 게 되 새마을 금고 연합회 소 정의 금액 범위 내 예탁 금 등 을 지급 하   것 을 보장 하   으로써 새마을 금고 신용 성 을 제고 하   있 다   
118257,건설업   의하 여 압류 금지 되 노임 채권 건설업 법상 건설업자 아니   자가 하도급 받 건설업 법상 건설 공사 아니   다른 공사 하도급 금액 까지 유추 적용 하   있 다   
64822,보험 약 계약자   피 보험자 법정 대리인 고의 나 법령 위반 인하   손해 어 보험사 면책 되 것 정하 고 있 것 도덕적 해이 빠지   우려 있 자로 엄격 하 게 해석 하 어야 하  다   
216833,실시 협약 의하   민간 투자 사업 시행 일정 하   절차 등 을 따르 아야 하 고 사업 시행자 사업 시행자 지정 시 되   사업 외의 사업 수행 하   없 다   
114750,화훼 판매 용지 임차 하   토지 설치 하   비닐 하우스 주 구조 체인 철재 파이프 쉽 게 분리 철거 하   있 점 등 비추 어 임차인 매수 청구권 을 부정 하   다   
94972,농지 개혁법 시행 개간 되   토지 매매 농지 개혁 법이 적용 되   여지 없 으므로 매수인 농민 아니 라 걸 나 매매 증명 을 받 일 없 다는 사실 매매 효력 아무런 영향 없 다   
83040,장 기계 속 공사 연차 계약 별로 공사 수급인 다르   최종 공사 수급 인은 원칙적 공사 계약   하자 보수 보증금 을 지급 하   의무 있 다   
118624,조달 청장 수요 기관 요청 을 받 아 공사 계약 적정 하   체결 을 도모 하 기 위하 어 수요 기관 요청 을 받 아 공사 예정 가격 을 결정 하   대행 하 여 공사 계약 을 체결 하   뿐 며 공사 수요 기관 공사 대금 을 지급 하   의무 있 다   
191378,재 판상 제소 화해 확정 동일 하   효력 있 고 당사자 간의 사법 화해 계약 내용 을 이루 것 면 화해 창설 적 효력 을 가지 어 화해 이루어지 면 종전 법률 관계 바탕 하   권리 의무 관계 소멸 하  다   
120629,  저   항 적용 을 받 토지 반드시 연접 하   토지 한하  다고 보   것 아니 라 생활환경   이익 침해 여 방해 배제 청구권 되   있 다   
216261,도급 인은 하자 갈음 하   손해 배상 채권 등에 기한 동시 이행 항변 하수급 대항 하   있 다   
233891,구 주택 공급 규칙   저   항 사업 주체 저   내지 저   규정 의하 여 입주자 선정 하 고 남 주택 있 저   규정 불구 하 고 입주자 선정 하   있 규정 하 고 있 다   
120282,동의 건물 단지 관계 이루 고 있 각 동 별 구분 소유자 단지 전체 대상 하   재 건축 사업 을 추진 하   있 지만 재 건축 결의 단지 전체 구분 소유자 의결권 다수 의하   결의 만 부족 하 다   
129761,투자 자문 회사 투자 자문 계약 투자 대상 유가 증권 한정 되 지 않 으므로 투자 손실 을 투자 자문 회사 위험 부담 하 거나 투자가 수익 을 보장 하 기로 하 약정 을 무효 보   이유 없 다   
160891,면장 군의 시설 공사 도급 계약 을 체결 하 고 공사 대금 양도 승인 하   행위 군 공공 사무 면장 군의 기관 지위 처리 하   것 군의 공공 사무 면장 군의 기관 지위 처리 하   것 다   
141205,상법   의하 어 회사 대표 하   권한 있 감사 대표 자로 표시 하 지 않 고 대표 이사 대표 자로 표시 하   소장 을 제출 하 고 점 을 간과 하 여 수행 되 었 다   
152805,본법 시행 규칙   규정 본법 저촉 되 범위 효력 없 고 기존 위토   인허 처분 본법 실시   사항 라고 보   있 다   
95134,  각 호 규정 되   채권 지방 재정법   소정   년 보다 짧   년 단기 소멸 시효 걸리 것 다   
114934,  금전 배상 원칙 을 규정 하 고 있 으므로 특별 하   사정 없 불법 행위자 여 원상 회복 하   있 다   
120128,공유 등기 되 어 있 으나 특정 토지 부분 을 단독 소유 하 자가 지상 건물 철거   특약 없이 지분 이전 등기 경 료 하 어 주   관습법 정지 상권 을 취득 하  다   
123962,부적 하   소 각하 하 지 않 고 주문 기각 하   본안 여 기판력 생기 지 않 아 을 파기 하   없 다   
204727,상법   저   항 소 정의 담보 제공 하   라 함 압류 채권자 사이 담보물 권 을 설정 하 거나 보증 계약 을 체결 하   말하  다   
70354,저   채무자 채권 소멸 시효 완성 되   시효 이익 을 직접 받 뿐 며 채권자 대위   채무자 이르   행사 하   없 다   
233781,매도인 소유권 이전 등기 이행 무가 매수인 신의 성실 원칙 위반 되 행위 이행 불능 되   매수인 잔 대금 지급 의무 이행 하 어야 하  다   
187481,독자 적인 콜 번호 가지 고 콜 센터 운영 하   대리 운전 업체 운영자   업체 기명 피 보험자 하 고 다른 협력업체 소속 대리 운전기사 보험 계약 을 체결 하 었 다   
214241,채무자 회생 법상 개인 회생 절차 변제 계획  가 결정 개인 회생 채권자 권리 변경 되 지 않 고 면책 결정 책임 면제 되  다   
145479,최선 순위 전세권 설정 등기 마치   주택 임대차 보호법 대항 을 갖추 었 다면 전세권 자로 서 지위 주택 임대차 보호법 대항력 을 갖추   임차인 으로서 지위 함께 가지 게 되  다   
208539,경매 기본 되 저당권 설정 계약 무효 라면 부분 경매 역시 원래 부터 경락 의하 여 소유권 을 취득 하 였 보   없 기 때문 본법 규정 하     정보 초과 하 무효   부분 을 공제 하 고 하 어야 하  다   
182587,  회사 수리 지연 따르   손해 배상 을 구하   수리 지연 따르   손해 수리 지연 따르   손해 추정 되  다   
198324,통상 계약 효력 을 당사자 사이 만 발생 시키   의사 체결 되 것 달리 계약 당사자 자기 명의 체결 하   계약 의하 여 저   권리 취득 하 게 하 것 을 목적 하 계약 다   
70009,미수 대금   지급 약정 을 하  다면 근로 자인 종업원 으로서 사장 근로 계약 구속 쉽사리 벗어나   없 어 부당 하 게 근로 계속 을 강요 당하   것 보이  다   
140822,대구 도시 철도 공사 교통 카드 이용 하   지하철   호 선 운임 자동 징수 시스템 설치   공급 운영   계약 을 체결 하 고 교통 카드 발급 업무 담당 하 더   업체 새롭   형태 교통 카드 발급 하 었 다   
75659,국회의원 비서관 수입 원고 구하 국내 제조 업체   년 근속 하   대학 졸업자 남자 사무직 회사원 평균 급료 하   상당 하 다   
98780,원고 종중 소유 토지 여   명의 신탁 등기 되 어 있 더   것 을 수탁자 망 단독 명의 통합 신탁 등기 하 기로 하   종중 방침 따르 아 수탁자 망 공유지 분   분   을 이전 등기 하 기 위하   편법 다   
227379,산업 재해 보상 보험법   저   항 단서 의하 여 국가 같 항 본문 의하   피해자 손해 배상 청구권 을 대위 하   없 다   
85137,소음 발생원 을 특정 하 여 일정 하   종류 생활 방해 일정 한도 이상 미치 게 하 것 을 금지 하 부 적법 고 보   없 다   
197963,중복 제소 금지 원칙 위배 되 어 되   소   이나 절차 이루어지   화해 라도 확정 되   당연 무효 라고 하   없 다   
204111,쌍무 계약 있 어서 당사자 자기 채무 이행 을 제공 하 여 상대방 을 지체 빠지 게 하 여야 하 며 최고 나 아 자기 채무 이행 공이 없이 계약 을 해제 하   있 다   
83124,저   항 상장 규정 정하   사항 하나 유가 증권 상장 기준   상장 심사 상장 폐지   사항 만 규정 하 여 포괄 위임 입법 금지 원칙 위반 되  다고 보   있 다   
73193,본건 토지 임 차인 매도 하   시 까 아 지라 고 정 하   임대차 기한 특별 하   사정 없 도래 하   지의 불확실 하   것 으로서 기한 을 정하   것 라고 보   없 다   
69868,처분 적 법률 입법 의하   규정 사법 행정 작용 을 개입 시키 지 않 고 직접 구체적   사건 을 규율 하 여 특정 하   국민 권리   의무 발생 시키 법률 다   
194013,아 등기 담보 등   법률 재산 예약 당시 가액 차 용액 이에 붙이   이자 합산 액 을 초과 하 만 적용 되  다   
111289,독립 당사자 참가 목적 전부 나 일부 자기 권리 임 을 주장 하 저   당사자 로서   당사자 사이 서로 대립 하 권리 법률 관계 하나 로써 해결 하 려는 것 다   
201877,매매 당사자 일방 재산권 을 상대방 이전 하   것 을 약정 하 고 상대방 대금 을 지급 하   것 을 약정 하   으로써 효력 발생 하  다   
81983,구 상호 신용 금고법   적용 을 회피 하 기 위하 어 실질적   주채 무자 채무액 어 저   자르   형식 상의 주채 무자 내세우 었 다   
203626,계속적 물품 공급 계약 기하 여 발생 하   외상 대금 채권 특별 하   사정 없 발생 하   부터   년 경과 하   으로써 소멸 시효 완성 되  다고 보   있 다   
