number,contents
80051,예비적 병합 원고 붙이   순위 따르 아 심판 하 어야 하 며 주위 적 인용 하   다음 순위   예비적 여 심판 하   필요 없 다   
172535,상품 선전   광고 과장 이나 허위 수반 되 것 기망 성 결여 되 지만 거래 있 어서 구체적 사실 을 신 성실 의무 비추 어 허위 고지 하   기망 행위 하  다   
95812,의료인 동 피해자   치료비 청구권 을 보전 하 기 위하 어 치료비 청구권 을 압류 하 거나 대위 행사 하 것 국가 배상법   위반 되 지 않 다   
122175,석명권 행사 당사자 주장 하 지 않 법률 효과   사실 이나 공격 방어 을 시사 하 여 제출 을 권유 하 행위 변론 주의 원칙 위배 되 어 허용 되 지 않 다   
116712,예입 받 은행 자기 앞수표 발행 은행 어 수표 권리 행사 하 발행 은행 소지인   인적 관계 인하   항변 예입 받 은행 대항 하   없 다   
192618,  직접 관여 하   회사 설립 행위 효력 을 부정 하 면서 무효 주장 하 것 신의 성실 원칙 반하 여 허용 되   없 다   
95946,전부 승소   불복 상고 부 적법 하   것 으로서 흠결 을 보정 하   없 으므로 각하 되 어야 하  다   
202673,상법   저   항 규정 되   주주 명부 명의 개서 회사   관계 주주 권리 행사 하 기 위하   대항 지나 지 않 다   
95260,하천법 시행령   호 의하 면 하천 구역 하나 로서 유속 흐르   형적 을 나타내   토지 고 있 으므로 수위 빈도 분석법 의하 어 일시적 나타나   수위 제외 되 어야 하  다   
75141,토지 소유 자로 부터 지상 건물 신축 을 도급 받 갑 미완성 건물 만 을 을 매도 하 고 을 건물 을 완공 시키 었 을 읃 관습 정지 상권 을 취득 하   없 다   
199311,정 당하   권원 없이 타인 소유 임야 굴 취한 토석 을 제방 성토 작업장 사용 하 여 토석 성토 대금 받으   을 수긍 하 었 다   
71869,채권자 대위권 자기 채권 을 보전 하 기 위하 어 채권자 되   실체 법상 권리 로서 대위 객체 되   있 권리 공사권 을 막론 하  다   
227189,금전 채무 이행 지체 따르   손해 배상   지연 손해 금은 확정 되   지연 손해금 어 채권자 이행 하 면 채무자   지체 책임 을 부담 하 게 되  다   
199759,취득 시효 완성 인하   소유권 이전 등기 전소 대물 변제 받 았 다는 주장 소 증여 받 았 다는 주장 권원 성질   주장 다   
110825,소 외인 피고 등 을 대리 하 여 원고 부터 금원 을 차용 하   것 하   것 변론 주의 반하 처사 비난 하   없 다   
124867,상법   저   항 상호 속 용하 영업 양수인 책임 을 묻 기 위하 어 상호 속 용 라는 사실 관계 있 으면 충분 하 며 상호 양도 사용 허락 있 상법   저   항 상호 속 용 포함 되  다   
160686,  지급 을 금지 하 명령 을 받 저   채무자 취득 하   채권 의하   상계 명령 을 신청 하   채권자 대항 하 지 못하  다고 규정 하 고 있 다   
94224,채무자 저   간 기존 당사자 만 다르   뿐 실질적 동일 내용 라면 확정 효력 채권자 대위권 행사 의하   미치  다   
164496,주식회사 경리 부장 경리 사무 일체 여 권한 을 위임 받 것 봄 타당 하 고 회사 자금 차입 을 위하 어 이사 회의 결의 요하 등 사정 비추 어 독자 적인 자금 차용 위임 되 어 있 지 않 보 아야 하  다   
75925,아 등기 담보 계약 을 하   있 어 목적 물의 가액 원리금 채무액 미달 하 반대 특약 없 매매 예약 적법 유효 하 고 예약 완결 의사 표시 있 것 되 어 있 다   
120874,주택 임대차 보호법 대항력 우선 변제 권 두 가지 권리 겸유 하 고 있 임차인 우선 변제 권 을 선택 하 여 임차 주택 어 배당 요구 하   경매 절차 보증금 전액 을 배당 받 을 있 다   
226013,국가 기관 소속 수사관 국가 안전 공공 질서 수호 위하   대통령 긴급 조치 위반 하 였 다는 공소 사실 기소 되 어 손해 배상 을 구하   다   
85001,회사 정리 절차 종결 되   채권자 주채 무자 사이 정리 계획 잔존 주 채무 줄이 기로 하 내용 합의 성립 하   보증 채무 부종성 을 배제 하  다   
73789,부당 이득 금산 정의 기준 되 임 료 산정 하   지가 상승 되   이후 기준 계산 하 어서 안되 고 포장도로 개설 되   따르 아 토지 입 게 되   개발 이익 을 공제 하   금액 을 기준 산정 하 어야 하  다   
144692,도시 계획 시설 하나 도로 설치 하 기로 도시 계획   지적 등 고시 하   방치 되   토지 일반 공중 교통 공용 되 도로 사용 되 고 있 소유자 토지 도로 제공 하 여 통행 하   있 권리 부여 하 었 다   
104341,조세 채권 우선권 자력 집행권 되 권리 로서 조세 채권 성립 행사 법률 의하 어 만 가능 하   것 며 조세 채권 종국적 만족 을 실현 하 것 허용 되   없 다   
75978,채무자 채무자 담보 목적 경 료 되   가등기 소유권 이전 등기 말소 하 게 되   따르 아 특약 따르   계약금 배액 을 상환 하 여야 하   계약금 상당 배상액 채무자 부담 하 여야 하   비용 다   
107792,원고 상고 이유 소 각하 하   것 아니 라 기각 하 여야 하  다고 주장 하 것 자신 불리 하   사유 주장 하 것 므로 받아들이   것 못되  다   
201835,채권자 채무 변 도과 되   후라 하 더라도 채무자 언제 든지 채무 변제 하 고 채권자 아 등기 아 등기 기한 본 등기 말소 하   있 다   
75724,민사 당사자 증인 을 위증죄 고소 하 고 결심 기일 증인 출석 하 여 증언 하   뒤 선고 기일 고지 방청 하 었 하 어도 형사 사건 확정 되   사실 을 알   시기 확정 되   무렵 라고 단정 하   없 다   
230033,주택 임대차 보호법   저   항 대항력 규정 하 고 있 주민 등록 거래 안전 을 위하 어 임차권 존재 저   명백히 인식 하   있 게 하 공시 마련 되   것 다   
139168,부동산 경매 절차 부동산 을 매수 하 려는 사람 다른 사람 명의 신탁 약정 아래 사람 명의 매각 허가 결정 을 받 아 자신 부담 매수 대금 을 완납 하   경매 목적 부동산 소유권 명의인 취득 하 게 되  다   
145521,소 외인 원고 등 을 상대 소유권 전등 기의 말소 등기 절차 이행 소 하 여 승소 을 받 아 확정 되   원고 입 손해 확정 당시 부동산 싯 아 상당 다   
194689,회사 정리   의하 어 소멸 되 정리 담보권 되 기 위하 어서 담보 권이 정리 절차 개시 당시 회사 재산 을 대상 하 담보권 어야 하  다   
202659,소유권 이전 등기 청구권 보전 가등 기가 경 료 되   부동산 가등기 되 어 있 사실 을 간과 하   채 경매 절차 진행 되 었 다 하 더라도 같 사정 만 경락 허가 결정 무효 되 것 아니 다   
199377,소유권 이전 등기 말소 을 하 기 원고 채권자 같 피고 상대 채권자 대위권 의하 여 을 하 여 계속 중 있 다면 양 동일 므로 중복 금지 규정 저촉 되  다   
151169,저   규정 임의 규정 므로 변 제자 변제 수령자 계약 의하 여 제공 되   급부 어느 채무 어떤 충당 하   것  가 결정 하   있 다   
127782,채무자 재산   부동산 저   명의 소유권 이전 청구권 보전 가등기 마 쳐지 어 있 강제 집행 을 통하   변 제가 불가능 하 다   
182499,  동 건물 존재 하 고 구분 되   건물 부분 구조상   이용 독립성 을 갖추 어야 하 며 물리적 구획 되   건물 부분 을 구분 소유권 객체 하 려는 구분 행위 있 어야 하  다   
180253,보증인 보증 금액 보증인 보증 책임 을 지 게 되   주 채무   한도액 을 정하   것 한도액 주채 무자 채권자   원금 이자 지연 손해금 포함 되  다   
94993,원고 소외 인의 피고   채무 변제 하   있 어 정 당하   이익 을 갖 되  다   
139166,공익 사업 을 위하   토지 등 취득 보상   법률   저   항 의하 면 가압류 목적물 교환 가치 지배 하 권리 아니 며 물상 대위 법리 적용 되  다고 보   없 다   
81572,건물 소유 목적 하   토지 임대차 기간 만료 되 어 임대인 계약 갱신 을 원하 지 않 임차인 부여 되   권리 로서 지상 건물 객관적 경제적 가치 있 행사 다   
85283,계약 당사자 로서 지위 승계 목적 하 계약 인수 양도 인과 양수인 사이 합의 나머지 당사자 동의 내지 승낙 하 하   있 다   
193671,공탁 자가 공탁물 을 회수 하 기 전부 명령 을 받 아 공탁물 을 수령 하   법률 원인 없이 수령 하   것 되 어 부당 이득 반환 의무 부담 하  다   
74613,매매 목적 건물 일부 도로 편입 되 어 철거 하 게 되   것 을 허가 없이 이설 하 여 건축 하 였 으나 무허가 건물 부분 헐 게 되   형편 있 다면 매수인 매매 대금 상당 하 금액 을 공제 하   나머지 지급 하 면 대금 지급 의무 전부 이행 하   것 다   
96608,무 권 대리인 약속 어음 발행 공증 행위 추인 하 였 보   없다 고 하   예 예 약속 어음 발행 공증 행위 추인 하 였 보   없 다   
119037,아   유류분 보전 을 원인 재산 반환 상속인 전원 공동 당사자 되 어야 하 필요 적 공동 라고 보   없 다   
215155,민사 소송법 관할 규정 국제 재판 관할 을 하 데 가장 중요 하   기준 작용 하 국제 재판 관할 피고 주되   사무소 있 곳 영업 관계 중심적 장소  지 중요 하 다   
95061,원고 피고 회사 사이 증권 매매 거래 위탁 계약 성립 되   원고   하여금 어떤 증권 취득 하   없 게 하 거나 지급 하   현금 보관 마저 소홀히 하여 불명 하 게 하 었 다면 피고 회사 증권 매매 위탁 약정   채무 불이행 다   
223887,증거 취사 사실 법관 자유 심증 의하   직권 사항 원판결 확정 하   사실 석명권 을 행사 하 지 않 점   논리 법칙 채 증 법칙 위반 하   점 있음 을 발견 하   없 다   
75934,부가 가치세 면제 자가 자신 을 납세 무자 오인 하 여 공급 가액   퍼센트 부가 가치세 포함 시키 어 징수 하 고 국가 납부 하   것 법률 허용 되 구제 절차 밟 아 국가 부터 되돌리 어 받 았 공급 받 자의 반환 청구권 행사 영향 을 미치   없 다   
183094,은행   주식회사 부동산 임대차 계약 을 체결 하 면서 임대차 보증금 반환 채무 등 을 담보 하 기 위하 어   회사 두 차례 걸치 어 자금 을 대출 하 었 다   
147596,공동 담보 당권 설정자 근저당 권 사이 동일 하   기본 계약 기하 어 발생 하   채권 을 중첩 적 담보 하 기 위하 어 개의 근저당 권 을 설정 하 기로 합의 하 고 개의 근저당 권 설정 등기 마치   공동 근저당 권 성립 되  다   
86554,급 여자 원인 불법 있 다 하 여도 급 여자 소유권 있 을 소유권 의하   물상 청구권 을 행사 하 것 유효 하 다   
229695,주택 임대차 보호법   저   항 주택 인도 더불 어 대항력 규정 하 고 있 주민 등록 임대차 존재 저   명백히 인식 하   있 게 하 공시 다   
107570,건물 신축 자가 채권자 채권 담보 목적 건물 을 매도 하 였 으나 후일 채권자 대지 경매 하 여 피 담보 채권 전액 을 변제 받 아 담보권 소멸 하 었 음에도 건물 을 저   매도 하   것 라면 매수인 건물 소유권 을 취득 하 지 못하  다   
207274,채권 담보 목적 소유권 전등 기가 경 료 되   부동산 특별 하   사정 없 증권 어 담보 적 효력 미치  다   
83555,돈사 대량 사육 되 돼지 집합물   양도 담보 목적물 삼 양도 담보권 자가 점유 개정 표시 하 지 않 더라도 양도 담보권 효력 집합물 미치 게 되  다   
69820,사용자 근로자   손해 배상 채무 근로 계약상 안전 배려 의무 불이행 인하   손해 배상 채무   등 을 근거 하 불법 행위 인하   손해 배상 채무 경합 되 어 있 다   
191462,은행 신용 보증 기금 구상권 확보 위하   적법 하   양도 담보권 을 취득 하   있 어 선량 하   관리자 주의 의무 다하 지 않 것 보  다   
210187,채권 가압류 저   채무자 가압류 재판 정본 을 송달 하   으로써 집행 하 는데 민사 집행법   저   항 의하 면 국가 있 어 송달 검찰청 장 하 도록 되 어 있 다   
120825,채권 매매 유사 하   유상 행위 라 기보 다 느   카드 회원 카드 발행 회사 가맹점   채무 인수 하 어 주   것 을 포괄적 의뢰 하 고 대신 가맹점 카드 발행 회사 거래 대금 을 하 기로 하 계약 해석 되  다   
193661,국가 나 지방 자치 단체 특정 하   사업 을 육성 하 거나 재 정상 원조 하 기 위하 어 지급 하 보조금 보조금 목적 성질 양도 금지 되   것 보 아야 하  다   
233813,  기획사   기획사 기획   제작 하 드라마   투자 하 고   기획사 투자 약정금 중 일부 지급 하 지 않   기획 사가 투자 계약 을 해지 하 었 다   
204306,한정 승인 한정 승인 을 하   날 부터   일 내 일반 상속 채권자 유증 받 여 한정 승인 사실 일정 하   기간 내 채권 수증 을 신고 하   것 을 공고 하 어야 하  다   
205091,광고료 미수금 지급 채무 단기 소멸 시효 대상 을 정하     저   항 소정 불법 행위 인하   손해 배상 채무 아니 라고 하   있 다   
196946,토지 경계 경계표 나 담 설치 되 어 있 지 않 다면 어느 한쪽 토지 소유자 통상 경계표 나 담 을 설치 하 데 협력 하   의무 있 보 아야 하  다   
71436,건물 매매 잔 대금 을 소비 대차 목적물 준소비 대차 계약 있 어서 차용금   이자 지급 신의칙 반하  다고 하   다   
80501,보험금 청구권 보험 사고 발생 구체적   권리 확정 되 어 부터 권리 행사 하   있 게 되 것 므로 보험금 청구권 소멸 시효 보험 사고 발생 하   부터 진행하  다고 해석 하 어야 하  다   
96542,하천 구역 내 사리 채취 행위 허가 하 것 하천법   규정 되   하천 점용 허가 하 행정 처분 고 채취 료 채취량 비례 하 여 정하 도록 하   사정 있 다 하 여도 사법 상의 매매 유사 하   유상 계약 다   
232855,민사 집행법   저   항 임차권 저당권   전세권 등기 되   임차권 대항 하   없 매각 소멸 되  다고 규정 하 고 있 다   
152036,채권 압류 경합 되   상태 행해지   전부 명령 무효 므로 전부 채권 을 양수 하   여도 무효 임 을 항변 하   있 다   
234219,법률 사무 취급 단속법   저촉 되 법률 행위 며 보수 계약 따르 아 거치 어 지   소유권 이전 등기 원인 무효 등기 다   
94955,피고 소 외인 을 위하 여 금   원 한도 연대 보증 을 하   원고 소외   사이 외상 거래 한도액 을 초과 하 여도 피 고는 한도액 범위 내 보증 책임 있 다   
119647,상대방 상대적 열세 이용 하   합의 로서 인용 하 것 공평 신의 성실 원칙 반하 등 하 지 아니하  다면 당사자 불제 소 약지 위반 하 여 기한 권리 보호 이익 없 다   
207513,과세 관청 법령 규정 문언 과세 처분 분명 하  에도 해석 다툼 여지 있 법리 명백히 밝혀지 지 않 아 해석 다툼 여지 있 다   
94927,이행 바로 하   있 는데 이행 청구권 자체 존재 확인 허용 하 것 불안 제거 별다르   실효성 없 고 경제성 비추 어도 허용 하   것 못되  다   
115075,시효 중단 사유 주장   입증 책임 시효 완성 을 다투 당사자 지게 되 어 있 다   
179812,채무자 영업 재산 영업권 유기적 결합 되   일체 로서 영업 을 양도 하   으로써 채무 초과 상태 이르 거나 이미 채무 초과 상태 있 것 을 심화 시키   영업 양도 채권자 취소권 행사 대상 되  다   
206791,사고 버스 회사   피고 어서 상계 항변 을 하   합계   원 지급 을 명하   결과 되 어 주문 모순 있 어 파기 사유 하  다   
166964,농지 취득 하 려는 농지 취득 자격 증명 을 발급 받 아야 하 고 농지 취득 자격 증명 을 발급 받 아 소유권   등기 신청 하   농지 취득 자격 증명 을 첨부 하 어야 하  다   
194897,물상 보증 채무자 위하 여 담보물 권 을 설정 하 행위 고 물상 보증인 담보물 물적 유 하   책임 만 을 부담 하   뿐 채권자 여 채무 부담 하 지 않 다   
220859,상호 속 용하 영업 양수인 책임 을 정하 고 있 상법   저   항 실제 영업 양도 이루어지 면서 채무 인수 제외 되 면 채권자 채권 영업 재산 분리 되 게 되 어 채권자 해치 게 되 일 일어나 므로 양수인 변제 책임 을 지우 기 위하   규정 다   
223323,분양 자가 관리 단 집합 건물 소유 관리   법률     저   항 분양 자가 관리 단 집합 건물   구체적   관리 업무 수행 하   조직 을 갖추 어야 하  다고 규정 하 고 있 다   
148159,확정 되   배당표 의하 어 배당 을 실시 하 것 실체 법상 권리 확정 하 것 아니 므로 배당 을 받 아야 하   채권자 배당 을 받 지 못하   배당 을 받 지 못하   상대 부당 이득 반환 청구권 을 가지 게 되  다   
146814,한국 공인 중개사 협회 공제 사업 가입 하   부동산 중개 회사 대표 이사 전세금 명목 금원 을 편취 하   사실 을 알리 지 않 것 공제 제도 어긋나  다   
191313,선하 증권 기명식 발행 되   법률 당연 하   지시 증권 으로서 양도 하   있 지만 금지 하 뜻 기재 되   배서 의하 어서 양도 하   없 다   
82466,증권 투자 신탁 계약 따르   신탁 재산 대외적 소유 명의자 수탁 회사 고 위탁 회사 자신 신탁 재산   법률 행위 주체 되 거나 이행 책임 을 부담 하   없 다   
232317,토지 수용법 의거 하 여 적법 하   재결 을 신청 하 여 재결 결과 따르 아 손실 보상금 을 정하   것 실제 시가 차이 있 하  지라도 피고 차액 을 법률 원인 없이 이득 을 취하 었 느   해석 하   없 다   
76736,국세 기본법   저   항 단서   호 규정 위배 하 여 부동산 매각 대금 을 체납 국세 가산금 우선 배분 하   처분 행위 하자 중대 하 고 명백 하 다   
194480,주택 임대차 보호법   저   항 소정 대항 하나 주민 등록 을 구비 하   없 으므로 양수인 임대인 지위 승계 하 것 아니 며 특별 하   사정 없 임대인 법인 대한 임차 보증금 반환 채무 소멸 하 지 않 다   
76571,특정물   인도 명도 집행 있 어서 채무 명의 자체 로서 집행 대상 일정 하 고 집행 개시 되 바로 종료 되 므로 목적물 양도 나 인도 저지 하   있 권리 가지   저   이의 소 하   있 다   
82136,부가 가치 세법   부가 가치세 상당액 을 공급 을 받 차례 전가 시키   으로써 최종 소비자 이르   부담 시키 겠 다는 선언 하   것 불과   
73058,제소 기간 도과 설립 무효 주장 하   없 게 되   이상 회사 소유 유일 하   재산 을 주주 총회 특별 결의 없이 처분 하 어도 무효 라고 하   없 다   
76064,약속 어음 발행 되 어 저   배서 양도 되   어음 소지인 이에 대 하   어음 금 지급 송달 이후 이루어지 었 다 하 더라도 어음 금의 지급 인하 어 피 전부 채권 소멸 하 었 다   
201367,채무자 채권 양수인 보내   답변서 공사비 채권 양도   채무자 승낙 라고 보 기 어렵 다   
114517,채권자 일부 대위 변제 대위 변제 하   비율 을 넘 어 근저당 권 전부 이전 하 어 주   채권자 채권 담보 고의 상실 하 게 하   것 므로 보증인 면책 주장 을 하   있 다   
70762,사해 행위 인하 어 채권 양도 계약 취소 함께 취소 채권자 수령 하   금전 반환 을 구하 것 나머지 양수 금 채권 을 채무자 양도 하 고 저   채무자 채권 양도 통지 하 게 하 이루어지 어야 하  다   
94853,  저   호 규정   년 이내 기간 정하   채권   년 이내 정기 지급 되 채권 다   
103169,소개 영업법   저   항 서울특별시 도의 조례 소 정의 기준 한도액 을 초과 하 여 소개 영업 요금 을 정하 지 못하 게 하 였 다   
193786,공동 저당권 설정 되   개의 부동산   일괄 매매 행위 사하 어 행위 하   을 이유 매매 계약 전부 취소 원상회복 허용 되  다   
194131,금전 소비 대차 있 었 음 을 주장 하 면서 약정 자의 지급 을 구하 약정 이자율 되 지 않 더라도 상법 소정 법정 자의 지급 을 구하 포함 되 어 있 다   
200998,국토 이용 관리 법상 토지 거래 규제 구역 내의 토지 매수 하   망인 상속인   토지 거래 허가 신청 절차 협력 의무 이행 청구권 을 보전 하 기 위하 어 상속인 을 대위 하 여 토지 상속인 소유 임의 확인 을 구하   있 다   
230221,부동산 권리 이전 청구권   강제 집행 금전 채권   강제 집행 선행 적 절차 하 것 청구권 자체 환가   처분 하 여 채권자 만족 시키 되 지 않 다   
76740,약속 어음 발행인 어음 할인 방식 금원 을 차용 하 정 을 알 면서 이르   담보 하 약속 어음 배서 하   배서인 차용금 채무 여 연대 보증 책임 을 부담 하  다   
76866,권리금 라고 하 것 무형 재산 가치 장소 적 이익 등 대가 임차권 양수인 부터 지급 받 성질 것 특단 사정 없 임차인 지급 을 구하   권리 없 다   
198111,  저   항 단서 규정 하 저   라 하   해제 되   계약 부터 생기   법률적 효과 기초 완전 하   권리 취득 하   말하  다   
76513,저   차 납세 의무 납세 무자 일정 하   관계 있 어 납세 의무 부담 시키 제도 형식적 납세 무자 재산 귀속 되 어 있 하 어도 공평 반하 지 않 징수 절차 합리화 도모 하 기 위하   것 다   
223889,중첩 적 병가 적 채무 인수 있 인수인 부담 하 채무 원 채무 사이 연대 채무 관계 생기 혹은 부진 정 연대 채무 관계 생기 아 하 점 당사자 의사 해석 따르 아 결정 되  다   
85581,채권 양도 등 사유 외국 적 요소 있 법률 관계 하 게 되   다른 국가 재판관 하   권이 성립 하   있 고 약정 효력 미치 지 않 아 관 하   국가 소송법 따르 아 정해지  다   
233613,관습 의하 여 취득 하   지상권 법률 의하   물권 취득 므로 등기 없이 새롭   대지 매수인 지상권 을 주장 하   있 다   
217731,저   집합 건물 공용 부분 을 정당 하   권원 없이 배타적 점유   사용 하   공용 부분 을 점유   사용 하   으로써 얻 이익 을 부당 이득 반환 하   의무 있 공용 부분 을 점유   사용 하   으로써 얻 이익 을 부당 이득 반환 하   의무 있 다   
101583,산업 재해 보상 보험금 추징 부과 처분 공정력 있 어 취소 하 행정 확정 되   으로써 효력 을 잃 고 반환 채권 발생 하 여 소멸 시효 진행 되  다   
96939,가집행 선고 부   강제 집행 정지 결정 본안 선 고시 까지 존속 하 것 므로 본안 을 선고 하         정지 명령 효력 소멸 되 었 다   
194013,아 등기 담보 등   법률 재산 예약 당시 가액 차 용액 이에 붙이   이자 합산 액 을 초과 하 만 적용 되  다   
175629,불필요 하   연쇄적 부당 이득 반환 법률 관계 형성 되 것 을 피하 기 위하 어 변제 받 을 권한 없 대한 변제 채권자 이익 을 받 한도 효력 있 규정 하 고 있 다   
85647,국제 인터넷 주소 관리 기구 통일 도메인 이름 분쟁 해결 정책 도메인 이름 등록 인과   사이 도메인 이름 등록 인과 상표 서비스 표   권리 가지   자의 을 신속히 내리  다   
120476,부부간 재산 관계 규율 하   있 어 부부 일방 자기 명의 취득 하   재산 특유 재산 하 고 있 다   
120680,조합원 조합원 무상 공급 되   평형 을 초과 하   크기 아파트 분양 받 분양 대금   부가 가치세 부담 하   법률 의무 없 다   
150951,집행 채권 부 존재 확인 을 구하 소 채권자 공정 증서 기본 되   채무 존부 다투 고 있 이상 확인 이익 없다 고 보 기 어렵 다   
186093,근저당 권 담보 하   채권 최고액 만 을 정하 고 채무 확정 을 유보 하 여 설정 하 저당권 을 말하  다   
139640,채권자 취소권 의하 여 보호 되   있 채권 사해 행위 라고 보   있 행위 행해지 기 발생 하   채권 다   
118342,매매   상속 등 원인 의하 어 수용 변동 있 신 수용 갈 구수 용 가의 전기 사용 관련 되   모든 권리 의무 승계 하  다   
232861,  보증인 등 법정 대위 하   자가 있 채권자 담보 보존 의무 부담 시키   으로써 구상권 대위   기대권 을 보호 하  다   
118341,지방 세법 등록세 중 과세 대상 되 부동산 계속적 고 고정적 업무 사용 되 고정 재산 적 성질 을 가지 부동산 풀이 함 상당 하 다   
167343,공무원 연금 법상 유족 급여 공무원   사회 보장 제도 확립 하 고 유족 경제적 생활 안정 복리 향상 기여 하   을 목적 지급 되  다   
